#HalfBakedOne Ship Names List       Version 1.00        Feb 22 2026         DIP EXTENDED,,,,,,,,,,
#Huge shoutout to Discord user MDHansen for their help debugging this file!,,,,,,,,,,
#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
2893,,Nisshin,japan,bc,,,,,,
2894,,Kamikawa Maru,japan,bc,,,,,,
2895,,Fuji,japan,bc,,,,,,
2896,,Kita,japan,bc,,,,,,
2897,,Okuhotaka,japan,bc,,,,,,
2898,,Aino,japan,bc,,,,,,
2899,,Yari,japan,bc,,,,,,
2900,,Warusawa,japan,bc,,,,,,
2901,,Akaishi,japan,bc,,,,,,
2902,,Karasawa,japan,bc,,,,,,
2903,,Kitahotaka,japan,bc,,,,,,
2904,,Obami,japan,bc,,,,,,
2905,,Maehotaka,japan,bc,,,,,,
2906,,Naka,japan,bc,,,,,,
2907,,Arakawa-Naka,japan,bc,,,,,,
2908,,Ontake,japan,bc,,,,,,
2909,,Nishinōtori,japan,bc,,,,,,
2910,,Shiomi,japan,bc,,,,,,
2911,,Minami,japan,bc,,,,,,
2912,,Senjō,japan,bc,,,,,,
2913,,Norikura,japan,bc,,,,,,
2914,,Tate,japan,bc,,,,,,
2915,,Hijiri,japan,bc,,,,,,
2916,,Asama,japan,ca,,,,,,
2917,,Aso,japan,ca,,,,,,
2918,,Azuma,japan,ca,,,,,,
2919,,Iwate,japan,ca,,,,,,
2920,,Izumo,japan,ca,,,,,,
2921,,Kasuga,japan,ca,,,,,,
2922,,Nisshin,japan,ca,,,,,,
2923,,Tokiwa,japan,ca,,,,,,
2924,,Yakumo,japan,ca,,,,,,
2925,,Ashigara,japan,ca,,,,,,
2926,,Aoba,japan,ca,,,,,,
2927,,Atago,japan,ca,,,,,,
2928,,Chikuma,japan,ca,,,,,,
2929,,Chōkai,japan,ca,,,,,,
2930,,Furutaka,japan,ca,,,,,,
2931,,Haguro,japan,ca,,,,,,
2932,,Kako,japan,ca,,,,,,
2933,,Kinugasa,japan,ca,,,,,,
2934,,Kumano,japan,ca,,,,,,
2935,,Maya,japan,ca,,,,,,
2936,,Mikuma,japan,ca,,,,,,
2937,,Mogami,japan,ca,,,,,,
2938,,Myōkō,japan,ca,,,,,,
2939,,Nachi,japan,ca,,,,,,
2940,,Suzuya,japan,ca,,,,,,
2941,,Takao,japan,ca,,,,,,
2942,,Tone,japan,ca,,,,,,
2943,,Tsurugi,japan,ca,,,,,,
2944,,Suisho,japan,ca,,,,,,
2945,,Kaikoma,japan,ca,,,,,,
2946,,Kisokoma,japan,ca,,,,,,
2947,,Shirouma,japan,ca,,,,,,
2948,,Yakushi,japan,ca,,,,,,
2949,,Washiba,japan,ca,,,,,,
2950,,Aka,japan,ca,,,,,,
2951,,Kasa,japan,ca,,,,,,
2952,,Kashimayari,japan,ca,,,,,,
2953,,Utsugi,japan,ca,,,,,,
2954,,Jōnen,japan,ca,,,,,,
2955,,Sannosawa,japan,ca,,,,,,
2956,,Minamikoma,japan,ca,,,,,,
2957,,Kannon,japan,ca,,,,,,
2958,,Kurobegorō,japan,ca,,,,,,
2959,,Yoko,japan,ca,,,,,,
2960,,Goryu,japan,ca,,,,,,
2961,,Akanagi,japan,ca,,,,,,
2962,,Jizō,japan,ca,,,,,,
2963,,Tsubakuro,japan,ca,,,,,,
2964,,Yatsugatake,japan,ca,,,,,,
2965,,Haku,japan,ca,,,,,,
2966,,Nokogiri,japan,ca,,,,,,
2967,,Tengu,japan,ca,,,,,,
2968,,Neishi,japan,ca,,,,,,
2969,,Kinpu,japan,ca,,,,,,
2970,,Yumiori,japan,ca,,,,,,
2971,,Tekari,japan,ca,,,,,,
2972,,Nikko-Shirane,japan,ca,,,,,,
2973,,Tateshina,japan,ca,,,,,,
2974,,Abukuma,japan,cl,,,,,,
2975,,Agano,japan,cl,,,,,,
2976,,Akashi,japan,cl,,,,,,
2977,,Akitsushima,japan,cl,,,,,,
2978,,Chihaya,japan,cl,,,,,,
2979,,Chikuma,japan,cl,,,,,,
2980,,Chishima,japan,cl,,,,,,
2981,,Chitose,japan,cl,,,,,,
2982,,Chiyoda,japan,cl,,,,,,
2983,,Hashidate,japan,cl,,,,,,
2984,,Hirado,japan,cl,,,,,,
2985,,Ioshima,japan,cl,,,,,,
2986,,Isuzu,japan,cl,,,,,,
2987,,Itsukushima,japan,cl,,,,,,
2988,,Izumi,japan,cl,,,,,,
2989,,Jintsu,japan,cl,,,,,,
2990,,Kasagi,japan,cl,,,,,,
2991,,Kashii,japan,cl,,,,,,
2992,,Kashima,japan,cl,,,,,,
2993,,Kashiwara,japan,cl,,,,,,
2994,,Katori,japan,cl,,,,,,
2995,,Kinu,japan,cl,,,,,,
2996,,Kiso,japan,cl,,,,,,
2997,,Kitakami,japan,cl,,,,,,
2998,,Kuma,japan,cl,,,,,,
2999,,Matsushima,japan,cl,,,,,,
3000,,Miyako,japan,cl,,,,,,
3001,,Mogami,japan,cl,,,,,,
3002,,Nagara,japan,cl,,,,,,
3003,,Naka,japan,cl,,,,,,
3004,,Naniwa,japan,cl,,,,,,
3005,,Natori,japan,cl,,,,,,
3006,,Niitaka,japan,cl,,,,,,
3007,,Niyodo,japan,cl,,,,,,
3008,,Noshiro,japan,cl,,,,,,
3009,,Ōi,japan,cl,,,,,,
3010,,Otowa,japan,cl,,,,,,
3011,,Ōyodo,japan,cl,,,,,,
3012,,Saien,japan,cl,,,,,,
3013,,Sakawa,japan,cl,,,,,,
3014,,Sendai,japan,cl,,,,,,
3015,,Soya,japan,cl,,,,,,
3016,,Suma,japan,cl,,,,,,
3017,,Suzuya,japan,cl,,,,,,
3018,,Takachiho,japan,cl,,,,,,
3019,,Takasago,japan,cl,,,,,,
3020,,Tama,japan,cl,,,,,,
3021,,Tatsuta,japan,cl,,,,,,
3022,,Tenryū,japan,cl,,,,,,
3023,,Tone,japan,cl,,,,,,
3024,,Tsugaru,japan,cl,,,,,,
3025,,Tsushima,japan,cl,,,,,,
3026,,Unebi,japan,cl,,,,,,
3027,,Yaeyama,japan,cl,,,,,,
3028,,Yahagi,japan,cl,,,,,,
3029,,Yasoshima,japan,cl,,,,,,
3030,,Yodo,japan,cl,,,,,,
3031,,Yoshino,japan,cl,,,,,,
3032,,Yūbari,japan,cl,,,,,,
3033,,Yura,japan,cl,,,,,,
3034,,Minekaze,japan,dd,,,,,,
3035,,Akikaze,japan,dd,,,,,,
3036,,Hakaze,japan,dd,,,,,,
3037,,Hokaze,japan,dd,,,,,,
3038,,Namikaze,japan,dd,,,,,,
3039,,Nadakaze,japan,dd,,,,,,
3040,,Nokaze,japan,dd,,,,,,
3041,,Numakaze,japan,dd,,,,,,
3042,,Okikaze,japan,dd,,,,,,
3043,,Sawakaze,japan,dd,,,,,,
3044,,Shimakaze,japan,dd,,,,,,
3045,,Shiokaze,japan,dd,,,,,,
3046,,Tachikaze,japan,dd,,,,,,
3047,,Yakaze,japan,dd,,,,,,
3048,,Yūkaze,japan,dd,,,,,,
3049,,Kamikaze,japan,dd,,,,,,
3050,,Asakaze,japan,dd,,,,,,
3051,,Asanagi,japan,dd,,,,,,
3052,,Harukaze,japan,dd,,,,,,
3053,,Hatakaze,japan,dd,,,,,,
3054,,Hayate,japan,dd,,,,,,
3055,,Matsukaze,japan,dd,,,,,,
3056,,Oite,japan,dd,,,,,,
3057,,Yūnagi,japan,dd,,,,,,
3058,,Fumizuki,japan,dd,,,,,,
3059,,Kikuzuki,japan,dd,,,,,,
3060,,Kisaragi,japan,dd,,,,,,
3061,,Mikazuki,japan,dd,,,,,,
3062,,Minazuki,japan,dd,,,,,,
3063,,Mochizuki,japan,dd,,,,,,
3064,,Mutsuki,japan,dd,,,,,,
3065,,Nagatsuki,japan,dd,,,,,,
3066,,Satsuki,japan,dd,,,,,,
3067,,Uzuki,japan,dd,,,,,,
3068,,Yayoi,japan,dd,,,,,,
3069,,Yūzuki,japan,dd,,,,,,
3070,,Akebono,japan,dd,,,,,,
3071,,Amagiri,japan,dd,,,,,,
3072,,Asagiri,japan,dd,,,,,,
3073,,Ayanami,japan,dd,,,,,,
3074,,Fubuki,japan,dd,,,,,,
3075,,Hatsuyuki,japan,dd,,,,,,
3076,,Isonami,japan,dd,,,,,,
3077,,Miyuki,japan,dd,,,,,,
3078,,Murakumo,japan,dd,,,,,,
3079,,Oboro,japan,dd,,,,,,
3080,,Sagiri,japan,dd,,,,,,
3081,,Sazanami,japan,dd,,,,,,
3082,,Shikinami,japan,dd,,,,,,
3083,,Shinonome,japan,dd,,,,,,
3084,,Shirakumo,japan,dd,,,,,,
3085,,Shirayuki,japan,dd,,,,,,
3086,,Uranami,japan,dd,,,,,,
3087,,Ushio,japan,dd,,,,,,
3088,,Usugumo,japan,dd,,,,,,
3089,,Yūgiri,japan,dd,,,,,,
3090,,Akatsuki,japan,dd,,,,,,
3091,,Hibiki,japan,dd,,,,,,
3092,,Ikazuchi,japan,dd,,,,,,
3093,,Inazuma,japan,dd,,,,,,
3094,,Ariake,japan,dd,,,,,,
3095,,Hatsuharu,japan,dd,,,,,,
3096,,Hatsushimo,japan,dd,,,,,,
3097,,Nenohi,japan,dd,,,,,,
3098,,Wakaba,japan,dd,,,,,,
3099,,Yūgure,japan,dd,,,,,,
3100,,Harusame,japan,dd,,,,,,
3101,,Kawakaze,japan,dd,,,,,,
3102,,Murasame,japan,dd,,,,,,
3103,,Samidare,japan,dd,,,,,,
3104,,Shigure,japan,dd,,,,,,
3105,,Shiratsuyu,japan,dd,,,,,,
3106,,Suzukaze,japan,dd,,,,,,
3107,,Umikaze,japan,dd,,,,,,
3108,,Yamakaze,japan,dd,,,,,,
3109,,Yūdachi,japan,dd,,,,,,
3110,,Arare,japan,dd,,,,,,
3111,,Arashio,japan,dd,,,,,,
3112,,Asagumo,japan,dd,,,,,,
3113,,Asashio,japan,dd,,,,,,
3114,,Kasumi,japan,dd,,,,,,
3115,,Michishio,japan,dd,,,,,,
3116,,Minegumo,japan,dd,,,,,,
3117,,Natsugumo,japan,dd,,,,,,
3118,,Ōshio,japan,dd,,,,,,
3119,,Yamagumo,japan,dd,,,,,,
3120,,Akigumo,japan,dd,,,,,,
3121,,Amatsukaze,japan,dd,,,,,,
3122,,Arashi,japan,dd,,,,,,
3123,,Hagikaze,japan,dd,,,,,,
3124,,Hamakaze,japan,dd,,,,,,
3125,,Hatsukaze,japan,dd,,,,,,
3126,,Hayashio,japan,dd,,,,,,
3127,,Isokaze,japan,dd,,,,,,
3128,,Kagerō,japan,dd,,,,,,
3129,,Kuroshio,japan,dd,,,,,,
3130,,Maikaze,japan,dd,,,,,,
3131,,Natsushio,japan,dd,,,,,,
3132,,Nowaki,japan,dd,,,,,,
3133,,Oyashio,japan,dd,,,,,,
3134,,Shiranui,japan,dd,,,,,,
3135,,Tanikaze,japan,dd,,,,,,
3136,,Tokitsukaze,japan,dd,,,,,,
3137,,Urakaze,japan,dd,,,,,,
3138,,Yukikaze,japan,dd,,,,,,
3139,,Akishimo,japan,dd,,,,,,
3140,,Asashimo,japan,dd,,,,,,
3141,,Fujinami,japan,dd,,,,,,
3142,,Hamanami,japan,dd,,,,,,
3143,,Hayanami,japan,dd,,,,,,
3144,,Hayashimo,japan,dd,,,,,,
3145,,Kazagumo,japan,dd,,,,,,
3146,,Kishinami,japan,dd,,,,,,
3147,,Kiyonami,japan,dd,,,,,,
3148,,Kiyoshimo,japan,dd,,,,,,
3149,,Makigumo,japan,dd,,,,,,
3150,,Makinami,japan,dd,,,,,,
3151,,Naganami,japan,dd,,,,,,
3152,,Okinami,japan,dd,,,,,,
3153,,Ōnami,japan,dd,,,,,,
3154,,Suzunami,japan,dd,,,,,,
3155,,Takanami,japan,dd,,,,,,
3156,,Tamanami,japan,dd,,,,,,
3157,,Yūgumo,japan,dd,,,,,,
3158,,Akizuki,japan,dd,,,,,,
3159,,Fuyutsuki,japan,dd,,,,,,
3160,,Hanazuki,japan,dd,,,,,,
3161,,Hatsuzuki,japan,dd,,,,,,
3162,,Michizuki,japan,dd,,,,,,
3163,,Natsuzuki,japan,dd,,,,,,
3164,,Niizuki,japan,dd,,,,,,
3165,,Shimotsuki,japan,dd,,,,,,
3166,,Suzutsuki,japan,dd,,,,,,
3167,,Teruzuki,japan,dd,,,,,,
3168,,Wakatsuki,japan,dd,,,,,,
3169,,Yoizuki,japan,dd,,,,,,
3170,,Enoki,japan,dd,,,,,,
3171,,Hagi,japan,dd,,,,,,
3172,,Hatsuume,japan,dd,,,,,,
3173,,Hatsuzakura,japan,dd,,,,,,
3174,,Hinoki,japan,dd,,,,,,
3175,,Kaba,japan,dd,,,,,,
3176,,Kaede,japan,dd,,,,,,
3177,,Kaki,japan,dd,,,,,,
3178,,Kashi,japan,dd,,,,,,
3179,,Kaya,japan,dd,,,,,,
3180,,Keyaki,japan,dd,,,,,,
3181,,Kiri,japan,dd,,,,,,
3182,,Kusunoki,japan,dd,,,,,,
3183,,Kuwa,japan,dd,,,,,,
3184,,Maki,japan,dd,,,,,,
3185,,Matsu,japan,dd,,,,,,
3186,,Momi,japan,dd,,,,,,
3187,,Momo,japan,dd,,,,,,
3188,,Nara,japan,dd,,,,,,
3189,,Nashi,japan,dd,,,,,,
3190,,Nire,japan,dd,,,,,,
3191,,Odake,japan,dd,,,,,,
3192,,Sakura,japan,dd,,,,,,
3193,,Shii,japan,dd,,,,,,
3194,,Sugi,japan,dd,,,,,,
3195,,Sumire,japan,dd,,,,,,
3196,,Tachibana,japan,dd,,,,,,
3197,,Take,japan,dd,,,,,,
3198,,Tsubaki,japan,dd,,,,,,
3199,,Tsuta,japan,dd,,,,,,
3200,,Ume,japan,dd,,,,,,
3201,,Yanagi,japan,dd,,,,,,
3202,,Azusa,japan,dd,,,,,,
3203,,Hishi,japan,dd,,,,,,
3204,,Kagi,japan,dd,,,,,,
3205,,Katsura,japan,dd,,,,,,
3206,,Kuzu,japan,dd,,,,,,
3207,,Sakaki,japan,dd,,,,,,
3208,,Tochi,japan,dd,,,,,,
3209,,Wakazakura,japan,dd,,,,,,
3210,,Yadake,japan,dd,,,,,,
3211,,Yaezakura,japan,dd,,,,,,
3212,,Aoi,japan,dd,,,,,,
3213,,Ashi,japan,dd,,,,,,
3214,,Fuji,japan,dd,,,,,,
3215,,Hasu,japan,dd,,,,,,
3216,,Kiku,japan,dd,,,,,,
3217,,Kuri,japan,dd,,,,,,
3218,,Susuki,japan,dd,,,,,,
3219,,Tade,japan,dd,,,,,,
3220,,Tsuga,japan,dd,,,,,,
3221,,Warabi,japan,dd,,,,,,
3222,,Yomogi,japan,dd,,,,,,
3223,,Asagao,japan,dd,,,,,,
3224,,Fuyo,japan,dd,,,,,,
3225,,Karukaya,japan,dd,,,,,,
3226,,Kuretaka,japan,dd,,,,,,
3227,,Sanae,japan,dd,,,,,,
3228,,Wakatake,japan,dd,,,,,,
3229,,Sumida,japan,tb,,,,,,
3230,,Fushimi,japan,tb,,,,,,
3231,,Ataka,japan,tb,,,,,,
3232,,Okitsu,japan,tb,,,,,,
3233,,Karatsu,japan,tb,,,,,,
3234,,Katada,japan,tb,,,,,,
3235,,Hozu,japan,tb,,,,,,
3236,,Katata,japan,tb,,,,,,
3237,,Futami,japan,tb,,,,,,
3238,,Atami,japan,tb,,,,,,
3239,,Seta,japan,tb,,,,,,
3240,,Kotaka,japan,tb,,,,,,
3241,,Toba,japan,tb,,,,,,
3242,,Hira,japan,tb,,,,,,
3243,,Tatara,japan,tb,,,,,,
3244,,Suma,japan,tb,,,,,,
3245,,Kozakura,japan,tb,,,,,,
3246,,Chidori,japan,tb,,,,,,
3247,,Hatsukari,japan,tb,,,,,,
3248,,Manazuru,japan,tb,,,,,,
3249,,Tomozuru,japan,tb,,,,,,
3250,,Hato,japan,tb,,,,,,
3251,,Hayabusa,japan,tb,,,,,,
3252,,Hiyodori,japan,tb,,,,,,
3253,,Kari,japan,tb,,,,,,
3254,,Kasasagi,japan,tb,,,,,,
3255,,Kiji,japan,tb,,,,,,
3256,,Ōtori,japan,tb,,,,,,
3257,,Sagi,japan,tb,,,,,,
3258,,Shimushu,japan,tb,,,,,,
3259,,Etorofu,japan,tb,,,,,,
3260,,Okinawa,japan,tb,,,,,,
3261,,Itsukushima,japan,tb,,,,,,
3262,,Shirataka,japan,tb,,,,,,
3263,,Asadori,japan,tb,,,,,,
3264,,Tsubame,japan,tb,,,,,,
3265,,Okinoshima,japan,tb,,,,,,
3266,,Yaeyama,japan,tb,,,,,,
3267,,Sokuten,japan,tb,,,,,,
3268,,Shirakami,japan,tb,,,,,,
3269,,Komahashi,japan,tb,,,,,,
3270,,Yodohashi,japan,tb,,,,,,
3271,,Hayase,japan,tb,,,,,,
3272,,Hitonose,japan,tb,,,,,,
3274,,Tategami,japan,tb,,,,,,
3275,,Hashima,japan,tb,,,,,,
##,,,###,,,,,,,
3276,,Petr Velikiy,russia,bb,,,,,,
3277,,Chesma,russia,bb,,,,,,
3278,,Sinop,russia,bb,,,,,,
3279,,Georgii Pobedonosets,russia,bb,,,,,,
3280,,Dvenadsat Apostolov,russia,bb,,,,,,
3281,,Navarin,russia,bb,,,,,,
3282,,Tri Sviatitelia,russia,bb,,,,,,
3283,,Sissoi Veliky,russia,bb,,,,,,
3284,,Poltava,russia,bb,,,,,,
3285,,Petropavlovsk,russia,bb,,,,,,
3286,,Sevastopol,russia,bb,,,,,,
3287,,Rostislav,russia,bb,,,,,,
3288,,Peresvet,russia,bb,,,,,,
3289,,Oslyabya,russia,bb,,,,,,
3290,,Pobeda,russia,bb,,,,,,
3291,,Knyaz Potemkin-Tavricheskiy,russia,bb,,,,,,
3292,,Panteleimon,russia,bb,,,,,,
3293,,Retvizan,russia,bb,,,,,,
3294,,Admiral Ushakov,russia,bb,,,,,,
3295,,Admiral Seniavin,russia,bb,,,,,,
3296,,General-Admiral Apraksin,russia,bb,,,,,,
3297,,Tsesarevich,russia,bb,,,,,,
3298,,Borodino,russia,bb,,,,,,
3299,,Oryol,russia,bb,,,,,,
3300,,Knyaz Suvorov,russia,bb,,,,,,
3301,,Slava,russia,bb,,,,,,
3302,,Imperator Aleksandr I,russia,bb,,,,,,
3303,,Imperator Aleksandr II,russia,bb,,,,,,
3304,,Imperator Aleksandr III,russia,bb,,,,,,
3305,,Imperator Nikolai I,russia,bb,,,,,,
3306,,Imperator Pavel I,russia,bb,,,,,,
3307,,Imperatritsa Mariya,russia,bb,,,,,,
3308,,Imperatritsa Ekaterina Velikaya,russia,bb,,,,,,
3309,,Velikii Knyaz Mikhail,russia,bb,,,,,,
3310,,Velikii Knyaz Konstantin,russia,bb,,,,,,
3311,,Evstafi,russia,bb,,,,,,
3312,,Ioann Zlatoust,russia,bb,,,,,,
3313,,Andrei Pervozvanny,russia,bb,,,,,,
3314,,Gangut,russia,bb,,,,,,
3315,,Apostol Piotr,russia,bb,,,,,,
3316,,Apostol Pavel,russia,bb,,,,,,
3317,,Sviatoi Aleksandr,russia,bb,,,,,,
3318,,Sviatoi Sergii,russia,bb,,,,,,
3319,,Sviatoi Iakov,russia,bb,,,,,,
3320,,Sviatoi Nikolai,russia,bb,,,,,,
3321,,Sviataya Troitsa,russia,bb,,,,,,
3322,,Arkhangel Gavriil,russia,bb,,,,,,
3323,,Arkhangel Uriil,russia,bb,,,,,,
3324,,Rozhdestvo Christovo,russia,bb,,,,,,
3325,,Ne Tron Menia,russia,bb,,,,,,
3326,,Bozhiye Predvideniy,russia,bb,,,,,,
3327,,Blagoye Nachalo,russia,bb,,,,,,
3328,,Vyborg,russia,bb,,,,,,
3329,,Riga,russia,bb,,,,,,
3330,,Revel,russia,bb,,,,,,
3331,,Azov,russia,bb,,,,,,
3332,,Voronezh,russia,bb,,,,,,
3333,,Moskva,russia,bb,,,,,,
3334,,Narva,russia,bb,,,,,,
3335,,Varna,russia,bb,,,,,,
3336,,Smolensk,russia,bb,,,,,,
3337,,Sila,russia,bb,,,,,,
3338,,Volya,russia,bb,,,,,,
3339,,Kinburn,russia,bc,,,,,,
3340,,Kronshtadt,russia,bc,,,,,,
3341,,Saint Petersburg,russia,bc,,,,,,
3342,,Yekaterinburg,russia,bc,,,,,,
3343,,Nizhny Novgorod,russia,bc,,,,,,
3344,,Kazan,russia,bc,,,,,,
3345,,Omsk,russia,bc,,,,,,
3346,,Samara,russia,bc,,,,,,
3347,,Rostov,russia,bc,,,,,,
3348,,Perm,russia,bc,,,,,,
3349,,Krasnodar,russia,bc,,,,,,
3350,,Saratov,russia,bc,,,,,,
3351,,Tolyatti,russia,bc,,,,,,
3352,,Izhevsk,russia,bc,,,,,,
3353,,Barnaul,russia,bc,,,,,,
3354,,Irkutsk,russia,bc,,,,,,
3355,,Khabarovsk,russia,bc,,,,,,
3356,,Yaroslavl,russia,bc,,,,,,
3357,,Vladivostok,russia,bc,,,,,,
3358,,Makhachkala,russia,bc,,,,,,
3359,,Tomsk,russia,bc,,,,,,
3360,,Orenburg,russia,bc,,,,,,
3361,,Ryazan,russia,bc,,,,,,
3362,,Astrakhan,russia,bc,,,,,,
3363,,Penza,russia,bc,,,,,,
3364,,Lipetsk,russia,bc,,,,,,
3365,,Tula,russia,bc,,,,,,
3366,,Kursk,russia,bc,,,,,,
3367,,Stavropol,russia,bc,,,,,,
3368,,Tver,russia,bc,,,,,,
3369,,Romanov-na-Murmane,russia,bc,,,,,,
3370,,Bryansk,russia,bc,,,,,,
3371,,Belgorod,russia,bc,,,,,,
3372,,Vladimir,russia,bc,,,,,,
3373,,Arkhangelsk,russia,bc,,,,,,
3374,,Kaluga,russia,bc,,,,,,
3375,,Minin,russia,ca,,,,,,
3376,,Vladimir Monomakh,russia,ca,,,,,,
3377,,Dmitrii Donskoi,russia,ca,,,,,,
3378,,Aleksandr Nevskii,russia,ca,,,,,,
3379,,Kniaz Dovmont,russia,ca,,,,,,
3380,,Kniaz Vladimir,russia,ca,,,,,,
3381,,Graf Orlov,russia,ca,,,,,,
3382,,Alexandr Menshikov,russia,ca,,,,,,
3383,,Sviatoslav,russia,ca,,,,,,
3384,,Admiral Nakhimov,russia,ca,,,,,,
3385,,Pamiat Azova,russia,ca,,,,,,
3386,,Rurik,russia,ca,,,,,,
3387,,Rossia,russia,ca,,,,,,
3388,,Gromoboi,russia,ca,,,,,,
3389,,Bayan,russia,ca,,,,,,
3390,,Gleb,russia,ca,,,,,,
3391,,Boris,russia,ca,,,,,,
3392,,Viktor,russia,ca,,,,,,
3393,,Evropa,russia,ca,,,,,,
3394,,Aziya,russia,ca,,,,,,
3395,,Amerika,russia,ca,,,,,,
3396,,Afrika,russia,ca,,,,,,
3397,,Admiral Makarov,russia,ca,,,,,,
3398,,Pallada,russia,ca,,,,,,
3399,,Shtandart,russia,ca,,,,,,
3400,,Kronshlot,russia,ca,,,,,,
3401,,Triumf,russia,ca,,,,,,
3402,,Derpt,russia,ca,,,,,,
3403,,Ivan-Gorod,russia,ca,,,,,,
3404,,Olifant,russia,ca,,,,,,
3405,,Arkhangel Rafail,russia,ca,,,,,,
3406,,Arkhangel Mikhail,russia,ca,,,,,,
3407,,Sviataya Ekaterina,russia,ca,,,,,,
3408,,Sviataya Natal'ya,russia,ca,,,,,,
3409,,Sviatoi Isaakii,russia,ca,,,,,,
3410,,Ioann Bogoslov,russia,ca,,,,,,
3411,,Neptun,russia,ca,,,,,,
3412,,Isaak-Viktoriya,russia,ca,,,,,,
3413,,Novaya Nadezhda,russia,ca,,,,,,
3414,,Severnaya Zvezda,russia,ca,,,,,,
3415,,Severnyi Oryol,russia,ca,,,,,,
3416,,Slava Rossii,russia,ca,,,,,,
3417,,Derbent,russia,ca,,,,,,
3418,,Blagopoluchiye,russia,ca,,,,,,
3419,,Deris,russia,ca,,,,,,
3420,,Vitiaz,russia,cl,,,,,,
3421,,Rynda,russia,cl,,,,,,
3422,,Admiral Kornilov,russia,cl,,,,,,
3423,,Diana,russia,cl,,,,,,
3424,,Aurora,russia,cl,,,,,,
3425,,Varyag,russia,cl,,,,,,
3426,,Askold,russia,cl,,,,,,
3427,,Bogatyr,russia,cl,,,,,,
3428,,Kagul,russia,cl,,,,,,
3429,,Ochakov,russia,cl,,,,,,
3430,,Pamiat Merkuria,russia,cl,,,,,,
3431,,Oleg,russia,cl,,,,,,
3432,,Novik,russia,cl,,,,,,
3433,,Boyarin,russia,cl,,,,,,
3434,,Zhemchug,russia,cl,,,,,,
3435,,Izumrud,russia,cl,,,,,,
3436,,Prut,russia,cl,,,,,,
3437,,Muraviev-Amurski,russia,cl,,,,,,
3438,,Admiral Nevel‘skoi,russia,cl,,,,,,
3439,,Svetlana,russia,cl,,,,,,
3440,,Almaz,russia,cl,,,,,,
3441,,Leytenant Ilyin,russia,cl,,,,,,
3442,,Kapitan Saken,russia,cl,,,,,,
3443,,Kazarskii,russia,cl,,,,,,
3444,,Voyevoda,russia,cl,,,,,,
3445,,Posadnik,russia,cl,,,,,,
3446,,Vsadnik,russia,cl,,,,,,
3447,,Gaidamak,russia,cl,,,,,,
3448,,Griden,russia,cl,,,,,,
3449,,Abrek,russia,cl,,,,,,
3450,,Kavkaz,russia,cl,,,,,,
3451,,Kuban,russia,cl,,,,,,
3452,,Don,russia,cl,,,,,,
3453,,Ural,russia,cl,,,,,,
3454,,Terek,russia,cl,,,,,,
3455,,Dnepr,russia,cl,,,,,,
3456,,Volga,russia,cl,,,,,,
3457,,Rion,russia,cl,,,,,,
3458,,Rus,russia,cl,,,,,,
3459,,Leitenant Dadymov,russia,cl,,,,,,
3460,,Profintern,russia,cl,,,,,,
3461,,Admiral Butakov,russia,cl,,,,,,
3462,,Admiral Spiridov,russia,cl,,,,,,
3463,,Admiral Greig,russia,cl,,,,,,
3464,,Admiral Lazarev,russia,cl,,,,,,
3465,,General Kornilov,russia,cl,,,,,,
3466,,Admiral Istomin,russia,cl,,,,,,
3467,,Kerch,russia,cl,,,,,,
3468,,Mikhail Kutuzov,russia,cl,,,,,,
3469,,Tallin,russia,cl,,,,,,
3470,,Dmitrii Pozharskii,russia,cl,,,,,,
3471,,Sokol,russia,dd,,,,,,
3472,,Yastreb,russia,dd,,,,,,
3473,,Korshun,russia,dd,,,,,,
3474,,Nyrok,russia,dd,,,,,,
3475,,Voron,russia,dd,,,,,,
3476,,Gagara,russia,dd,,,,,,
3477,,Filin,russia,dd,,,,,,
3478,,Sova,russia,dd,,,,,,
3479,,Albatros,russia,dd,,,,,,
3480,,Berkut,russia,dd,,,,,,
3481,,Krechet,russia,dd,,,,,,
3482,,Lebed,russia,dd,,,,,,
3483,,Pelikan,russia,dd,,,,,,
3484,,Pavlin,russia,dd,,,,,,
3485,,Fazan,russia,dd,,,,,,
3486,,Kondor,russia,dd,,,,,,
3487,,Bekas,russia,dd,,,,,,
3488,,Smelyi,russia,dd,,,,,,
3489,,Skoryi,russia,dd,,,,,,
3490,,Statnyi,russia,dd,,,,,,
3491,,Steregushchiy,russia,dd,,,,,,
3492,,Strashnyi,russia,dd,,,,,,
3493,,Storozhevoy,russia,dd,,,,,,
3494,,Sil‘nyi,russia,dd,,,,,,
3495,,Stroynyi,russia,dd,,,,,,
3496,,Razyashchiy,russia,dd,,,,,,
3497,,Rastoropnyi,russia,dd,,,,,,
3498,,Leitenant Burakov,russia,dd,,,,,,
3499,,Buinyi,russia,dd,,,,,,
3500,,Boikiy,russia,dd,,,,,,
3501,,Burnyi,russia,dd,,,,,,
3502,,Bravyi,russia,dd,,,,,,
3503,,Blestyashchiy,russia,dd,,,,,,
3504,,Bedovyi,russia,dd,,,,,,
3505,,Bodryi,russia,dd,,,,,,
3506,,Bezuprechnyi,russia,dd,,,,,,
