#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),,,"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,#comment,#BASE,model_1,weight_modifier_1,scale_1,max_scale_1,caliber_length_modifier_1,#model_STD_1,#caliber_EST_1,#weight_EST_1,model_2,weight_modifier_2,scale_2,max_scale_2,caliber_length_modifier_2,#model_STD_2,#caliber_EST_2,#weight_EST_2,model_3,weight_modifier_3,scale_3,max_scale_3,caliber_length_modifier_3,#model_STD_3,#caliber_EST_3,#weight_EST_3,model_4,weight_modifier_4,scale_4,max_scale_4,caliber_length_modifier_4,#model_STD_4,#caliber_EST_4,#weight_EST_4,model_5,weight_modifier_5,scale_5,max_scale_5,caliber_length_modifier_5,#model_STD_5,#caliber_EST_5,#weight_EST_5,#,#,#,#
gun_3_x3_alt_russia,,76,gun_3_x3_alt,russia,,New line - alternate guns,0.1519,dant_gun_305_x3,1.9927,0.3535,0.3958,1.5516,0.3338,54.9454,1.5385,dant_gun_305_x3,2.0175,0.358,0.4008,1.5857,0.338,56.8684,1.5577,maine_gun_152_x3,1.7602,0.7884,0.8826,1.6545,0.7444,49.3909,1.359,pen_gun_127_x3,1.4394,0.8801,0.9853,1.6807,0.831,47.4777,1.1113,akizuki_gun_b_127_x3,1.733,0.8754,0.98,1.7709,0.8266,50.8144,1.338,,,,
"gun_4_x1_russia_dd,tb",,102,gun_4_x1,russia,"dd, tb",New line - vanilla fix/supplement,0.1669,small_gun_d_152_x1,1.0959,0.9157,0.9989,1.7383,0.7247,36.4774,0.912,bouvet_gun_100_x1,1.4067,1.0236,1.1166,1.5396,0.8101,42.7377,1.1707,bouvet_gun_100_x1,1.4242,1.0365,1.1307,1.5737,0.8203,44.2336,1.1853,ussr_gun_100_x1,1.6149,0.9025,0.9845,1.5591,0.7143,48.6623,1.344,ussr_gun_100_x1,1.6351,0.9139,0.997,1.5936,0.7233,50.3655,1.3608,,,,
"gun_4_x2_russia_dd,tb",,102,gun_4_x2,russia,"dd, tb",New line - vanilla fix/supplement,0.1669,tsesarevich_gun_152_x2,1.6907,0.9172,1.0006,1.3129,0.7259,48.294,1.4247,tsesarevich_gun_152_x2,1.7119,0.9287,1.0131,1.342,0.735,49.9843,1.4425,richelieu_gun_120_x2,1.125,1.1896,1.2977,1.3715,0.9415,39.624,0.948,ussr_gun_100_x2,1.5952,0.9029,0.985,1.5587,0.7146,48.6713,1.3442,ussr_gun_100_x2,1.6152,0.9142,0.9973,1.5933,0.7235,50.3748,1.361,,,,
"gun_4_x3_russia_dd,tb",,102,gun_4_x3,russia,"dd, tb",New line - vanilla fix/supplement,0.1669,dant_gun_305_x3,1.751,0.4218,0.4602,1.3876,0.3338,53.3522,1.4939,dant_gun_305_x3,1.7729,0.4271,0.4659,1.4184,0.338,55.2195,1.5126,richelieu_gun_120_x3,1.1112,1.1896,1.2977,1.3715,0.9415,39.624,0.948,ussr_gun_100_x3,1.5753,0.9025,0.9845,1.5591,0.7143,48.6623,1.344,ussr_gun_100_x3,1.595,0.9139,0.997,1.5936,0.7233,50.3654,1.3608,,,,
gun_4_x1_russia,,102,gun_4_x1,russia,,,0.1669,tsesarevich_gun_152_x1,1.7119,0.9172,1.0006,1.3129,0.7259,48.294,1.4247,bouvet_gun_100_x1,1.4067,1.0236,1.1166,1.5396,0.8101,42.7377,1.1707,bouvet_gun_100_x1,1.4242,1.0365,1.1307,1.5737,0.8203,44.2336,1.1853,ussr_gun_100_x1,1.6149,0.9025,0.9845,1.5591,0.7143,48.6623,1.344,ussr_gun_100_x1,1.6351,0.9139,0.997,1.5936,0.7233,50.3655,1.3608,,,,
gun_4_x2_russia,,102,gun_4_x2,russia,,,0.1669,tsesarevich_gun_152_x2,1.6907,0.9172,1.0006,1.3129,0.7259,48.294,1.4247,tsesarevich_gun_152_x2,1.7119,0.9287,1.0131,1.342,0.735,49.9843,1.4425,maine_gun_254_x2_b,1.4504,0.468,0.5106,1.8364,0.3704,44.4195,1.2222,ussr_gun_100_x2,1.5952,0.9029,0.985,1.5587,0.7146,48.6713,1.3442,ussr_gun_100_x2,1.6152,0.9142,0.9973,1.5933,0.7235,50.3748,1.361,,,,
gun_4_x3_russia,,102,gun_4_x3,russia,,,0.1669,dant_gun_305_x3,1.751,0.4218,0.4602,1.3876,0.3338,53.3522,1.4939,dant_gun_305_x3,1.7729,0.4271,0.4659,1.4184,0.338,55.2195,1.5126,maine_gun_254_x3_b,1.4325,0.468,0.5106,1.8364,0.3704,44.4195,1.2222,ussr_gun_100_x3,1.5753,0.9025,0.9845,1.5591,0.7143,48.6623,1.344,ussr_gun_100_x3,1.595,0.9139,0.997,1.5936,0.7233,50.3654,1.3608,,,,
gun_4_x4_russia,,102,gun_4_x4,russia,,,0.1669,dant_gun_245_x4,1.7561,0.5492,0.5991,1.2967,0.4346,54.1754,1.517,dant_gun_245_x4,1.778,0.556,0.6066,1.3257,0.44,56.0716,1.5359,richelieu_gun_120_x4,1.0974,1.1896,1.2977,1.3715,0.9415,39.624,0.948,bismarck_gun_b_150_x4,1.5902,0.8146,0.8886,1.5219,0.6447,51.0364,1.3737,bismarck_gun_105_x4,1.6318,1.1463,1.2505,1.2507,0.9072,61.5647,1.4096,,,,
gun_4_x1_alt_russia,,102,gun_4_x1_alt,russia,,New line - alternate guns,0.1669,tsesarevich_gun_152_x1,1.7119,0.9172,1.0006,1.3129,0.7259,48.294,1.4247,bouvet_gun_100_x1,1.4067,1.0236,1.1166,1.5396,0.8101,42.7377,1.1707,small_gun_e_76_x1,1.4771,1.1253,1.2276,1.3326,0.8906,51.3785,1.2293,bismarck_gun_b_150_x1,1.6506,0.8146,0.8886,1.5219,0.6447,51.0364,1.3737,bismarck_gun_105_x1,1.6937,1.1463,1.2505,1.2507,0.9072,61.5647,1.4096,,,,
gun_4_x2_alt_russia,,102,gun_4_x2_alt,russia,,New line - alternate guns,0.1669,tsesarevich_gun_152_x2,1.6907,0.9172,1.0006,1.3129,0.7259,48.294,1.4247,tsesarevich_gun_152_x2,1.7119,0.9287,1.0131,1.342,0.735,49.9843,1.4425,maine_gun_230_x2,1.5371,0.6199,0.6763,1.6378,0.4906,47.0722,1.2952,bismarck_gun_b_150_x2,1.6302,0.8146,0.8886,1.5219,0.6447,51.0364,1.3737,bismarck_gun_105_x2,1.6728,1.1463,1.2505,1.2507,0.9072,61.5647,1.4096,,,,
gun_4_x3_alt_russia,,102,gun_4_x3_alt,russia,,New line - alternate guns,0.1669,dant_gun_305_x3,1.751,0.4218,0.4602,1.3876,0.3338,53.3522,1.4939,dant_gun_305_x3,1.7729,0.4271,0.4659,1.4184,0.338,55.2195,1.5126,maine_gun_230_x3,1.5181,0.6199,0.6763,1.6378,0.4906,47.0722,1.2952,bismarck_gun_b_150_x3,1.6101,0.8146,0.8886,1.5219,0.6447,51.0364,1.3737,bismarck_gun_105_x3,1.6522,1.1463,1.2505,1.2507,0.9072,61.5647,1.4096,,,,
"gun_5_x1_russia_dd,tb",,127,gun_5_x1,russia,"dd, tb",,0.1636,small_gun_d_152_x1,0.9138,1.0444,1.1216,1.4615,0.7247,35.6865,0.8922,small_gun_e_76_x1,1.2165,1.2676,1.3613,1.0961,0.8796,48.5647,1.1878,brooklyn_gun_130_x1,1.2323,1.0723,1.1515,1.161,0.7441,50.2877,1.2032,brooklyn_gun_130_x1,1.2476,1.0857,1.1659,1.1868,0.7534,52.0477,1.2182,akizuki_gun_b_127_x1,1.3017,1.1912,1.2792,1.3317,0.8266,48.2712,1.271,,,,
gun_5_x1_russia,,127,gun_5_x1,russia,,,0.1636,tsesarevich_gun_152_x1,1.4275,1.0461,1.1234,1.1039,0.7259,47.2468,1.3938,tsesarevich_gun_152_x1,1.4454,1.0592,1.1375,1.1284,0.735,48.9005,1.4113,brooklyn_gun_130_x1,1.2323,1.0723,1.1515,1.161,0.7441,50.2877,1.2032,brooklyn_gun_130_x1,1.2476,1.0857,1.1659,1.1868,0.7534,52.0477,1.2182,akizuki_gun_b_127_x1,1.3017,1.1912,1.2792,1.3317,0.8266,48.2712,1.271,,,,
gun_5_x2_russia,,127,gun_5_x2,russia,,,0.1636,tsesarevich_gun_152_x2,1.4098,1.0461,1.1234,1.1039,0.7259,47.2468,1.3938,tsesarevich_gun_152_x2,1.4275,1.0592,1.1375,1.1284,0.735,48.9005,1.4113,dant_gun_245_x2,1.5389,0.642,0.6895,1.1395,0.4455,56.7757,1.5214,bismarck_gun_b_150_x2,1.3594,0.9291,0.9978,1.2795,0.6447,49.9298,1.3439,atl_gun_125_x2,1.406,1.1026,1.1841,1.2379,0.7651,52.7877,1.39,,,,
gun_5_x3_russia,,127,gun_5_x3,russia,,,0.1636,dant_gun_305_x3,1.4601,0.4811,0.5167,1.1666,0.3338,52.1954,1.4615,dant_gun_305_x3,1.4783,0.4871,0.5231,1.1926,0.338,54.0222,1.4798,dant_gun_245_x3,1.5199,0.642,0.6895,1.1395,0.4455,56.7757,1.5214,bismarck_gun_b_150_x3,1.3426,0.9291,0.9978,1.2795,0.6447,49.9298,1.3439,atl_gun_125_x3,1.3886,1.1026,1.1841,1.2379,0.7651,52.7877,1.39,,,,
gun_5_x4_russia,,127,gun_5_x4,russia,,,0.1636,dant_gun_245_x4,1.4643,0.6263,0.6726,1.0904,0.4346,53.0008,1.4841,dant_gun_245_x4,1.4826,0.6341,0.681,1.1147,0.44,54.8558,1.5026,dant_gun_245_x4,1.5011,0.642,0.6895,1.1395,0.4455,56.7757,1.5214,bismarck_gun_b_150_x4,1.326,0.9291,0.9978,1.2795,0.6447,49.9298,1.3439,atl_gun_125_x4,1.3715,1.1026,1.1841,1.2379,0.7651,52.7877,1.39,,,,
gun_5_x1_alt_russia,,127,gun_5_x1_alt,russia,,New line - alternate guns,0.1636,tsesarevich_gun_152_x1,1.4275,1.0461,1.1234,1.1039,0.7259,47.2468,1.3938,tsesarevich_gun_152_x1,1.4454,1.0592,1.1375,1.1284,0.735,48.9005,1.4113,small_gun_e_76_x1,1.2316,1.2835,1.3783,1.1204,0.8906,50.2645,1.2026,ussr_gun_100_x1,1.3466,1.0294,1.1055,1.3108,0.7143,47.6072,1.3148,ussr_gun_100_x1,1.3635,1.0424,1.1194,1.3398,0.7233,49.2734,1.3313,,,,
gun_5_x2_alt_russia,,127,gun_5_x2_alt,russia,,New line - alternate guns,0.1636,tsesarevich_gun_152_x2,1.4098,1.0461,1.1234,1.1039,0.7259,47.2468,1.3938,tsesarevich_gun_152_x2,1.4275,1.0592,1.1375,1.1284,0.735,48.9005,1.4113,maine_gun_254_x2_b,1.2095,0.5338,0.5733,1.5439,0.3704,43.4564,1.1957,ussr_gun_100_x2,1.3302,1.0298,1.1059,1.3106,0.7146,47.616,1.3151,ussr_gun_100_x2,1.3468,1.0427,1.1198,1.3396,0.7235,49.2826,1.3315,,,,
gun_5_x3_alt_russia,,127,gun_5_x3_alt,russia,,New line - alternate guns,0.1636,dant_gun_305_x3,1.4601,0.4811,0.5167,1.1666,0.3338,52.1954,1.4615,dant_gun_305_x3,1.4783,0.4871,0.5231,1.1926,0.338,54.0222,1.4798,maine_gun_254_x3_b,1.1945,0.5338,0.5733,1.5439,0.3704,43.4564,1.1957,ussr_gun_100_x3,1.3135,1.0294,1.1055,1.3108,0.7143,47.6071,1.3148,ussr_gun_100_x3,1.33,1.0424,1.1194,1.3398,0.7233,49.2734,1.3313,,,,
gun_6_x1_russia,,152,gun_6_x1,russia,,,0.1859,tsesarevich_gun_152_x1,1.369,1.1652,1.2378,1.1062,0.7259,46.4054,1.369,tsesarevich_gun_152_x1,1.3861,1.1798,1.2533,1.1308,0.735,48.0296,1.3861,dreadnought_gun_178_x1,1.2508,0.95,1.0092,1.254,0.5918,47.9602,1.2508,bismarck_gun_b_150_x1,1.32,1.0349,1.0994,1.2823,0.6447,49.0406,1.32,bismarck_gun_105_x1,1.3545,1.4562,1.5469,1.0539,0.9072,59.1572,1.3545,,,,
gun_6_x2_russia,,152,gun_6_x2,russia,,,0.1859,tsesarevich_gun_152_x2,1.3521,1.1652,1.2378,1.1062,0.7259,46.4054,1.369,tsesarevich_gun_152_x2,1.369,1.1798,1.2533,1.1308,0.735,48.0296,1.3861,dreadnought_gun_178_x2,1.2354,0.95,1.0092,1.254,0.5918,47.9602,1.2508,bismarck_gun_b_150_x2,1.3038,1.0349,1.0994,1.2823,0.6447,49.0406,1.32,mont_gun_152_x2,1.332,1.0435,1.1085,1.2624,0.6501,52.5903,1.3486,,,,
gun_6_x3_russia,,152,gun_6_x3,russia,,,0.1859,dant_gun_305_x3,1.4003,0.5358,0.5692,1.1693,0.3338,51.2658,1.4355,dant_gun_305_x3,1.4178,0.5426,0.5764,1.1951,0.338,53.0601,1.4534,dreadnought_gun_178_x3,1.2202,0.95,1.0092,1.254,0.5918,47.9602,1.2508,bismarck_gun_b_150_x3,1.2877,1.0349,1.0994,1.2823,0.6447,49.0406,1.32,mont_gun_152_x3,1.3156,1.0435,1.1085,1.2624,0.6501,52.5903,1.3486,,,,
gun_6_x4_russia,,152,gun_6_x4,russia,,,0.1859,dant_gun_245_x4,1.4043,0.6976,0.7411,1.0928,0.4346,52.0569,1.4576,dant_gun_245_x4,1.422,0.7063,0.7503,1.1171,0.44,53.8789,1.4759,dreadnought_gun_178_x4,1.2051,0.95,1.0092,1.254,0.5918,47.9602,1.2508,bismarck_gun_b_150_x4,1.2718,1.0349,1.0994,1.2823,0.6447,49.0406,1.32,mont_gun_152_x4,1.2993,1.0435,1.1085,1.2624,0.6501,52.5903,1.3486,,,,
gun_6_x2_alt_russia,,152,gun_6_x2_alt,russia,,New line - alternate guns,0.1859,tsesarevich_gun_152_x2,1.3521,1.1652,1.2378,1.1062,0.7259,46.4054,1.369,tsesarevich_gun_152_x2,1.369,1.1798,1.2533,1.1308,0.735,48.0296,1.3861,maine_gun_254_x2_b,1.16,0.5946,0.6317,1.5472,0.3704,42.6825,1.1744,ussr_gun_152_x2,1.3223,0.8366,0.8887,1.3504,0.5212,48.4744,1.3388,ussr_gun_152_x2,1.3388,0.8471,0.8999,1.3803,0.5277,50.171,1.3555,,,,
gun_6_x3_alt_russia,,152,gun_6_x3_alt,russia,,New line - alternate guns,0.1859,dant_gun_305_x3,1.4003,0.5358,0.5692,1.1693,0.3338,51.2658,1.4355,dant_gun_305_x3,1.4178,0.5426,0.5764,1.1951,0.338,53.0601,1.4534,maine_gun_254_x3_b,1.1456,0.5946,0.6317,1.5472,0.3704,42.6825,1.1744,ussr_gun_152_x3,1.3062,0.837,0.8891,1.3499,0.5214,48.482,1.339,ussr_gun_152_x3,1.3225,0.8474,0.9002,1.38,0.5279,50.1789,1.3557,,,,
gun_7_x1_russia,,178,gun_7_x1,russia,,,0.2118,tsesarevich_gun_152_x1,1.3476,1.3143,1.3846,1.0995,0.7259,45.6784,1.3476,tsesarevich_gun_152_x1,1.3644,1.3308,1.402,1.1239,0.735,47.2772,1.3644,dido_gun_cal200_x1,1.1338,0.6714,0.7074,1.5269,0.3708,42.3125,1.1338,mont_gun_152_x1,1.3111,1.1626,1.2248,1.2273,0.6421,50.0158,1.3111,bismarck_gun_105_x1,1.3333,1.6425,1.7304,1.0475,0.9072,58.2304,1.3333,,,,
gun_7_x2_russia,,178,gun_7_x2,russia,,,0.2118,tsesarevich_gun_152_x2,1.331,1.3143,1.3846,1.0995,0.7259,45.6784,1.3476,tsesarevich_gun_152_x2,1.3476,1.3308,1.402,1.1239,0.735,47.2772,1.3644,dido_gun_cal200_x2,1.1199,0.6714,0.7074,1.5269,0.3708,42.3125,1.1338,mont_gun_152_x2,1.295,1.1626,1.2248,1.2273,0.6421,50.0158,1.3111,mont_gun_152_x2,1.3112,1.1771,1.2401,1.2546,0.6501,51.7664,1.3275,,,,
gun_7_x3_russia,,178,gun_7_x3,russia,,,0.2118,dant_gun_305_x3,1.3784,0.6044,0.6368,1.1621,0.3338,50.4627,1.413,dant_gun_305_x3,1.3956,0.612,0.6448,1.1879,0.338,52.2289,1.4307,dido_gun_cal200_x3,1.106,0.6714,0.7074,1.5269,0.3708,42.3125,1.1338,mont_gun_152_x3,1.279,1.1626,1.2248,1.2273,0.6421,50.0158,1.3111,mont_gun_152_x3,1.295,1.1771,1.2401,1.2546,0.6501,51.7664,1.3275,,,,
gun_7_x4_russia,,178,gun_7_x4,russia,,,0.2118,dant_gun_245_x4,1.3824,0.7869,0.829,1.0861,0.4346,51.2413,1.4348,dant_gun_245_x4,1.3996,0.7967,0.8394,1.1103,0.44,53.0348,1.4527,dido_gun_cal200_x4,1.0924,0.6714,0.7074,1.5269,0.3708,42.3125,1.1338,mont_gun_152_x4,1.2632,1.1626,1.2248,1.2273,0.6421,50.0158,1.3111,mont_gun_152_x4,1.279,1.1771,1.2401,1.2546,0.6501,51.7664,1.3275,,,,
gun_7_x2_alt_russia,,178,gun_7_x2_alt,russia,,New line - alternate guns,0.2118,tsesarevich_gun_152_x2,1.331,1.3143,1.3846,1.0995,0.7259,45.6784,1.3476,tsesarevich_gun_152_x2,1.3476,1.3308,1.402,1.1239,0.735,47.2772,1.3644,hood_gun_380_x2,1.225,0.5369,0.5657,1.4204,0.2965,47.5583,1.2403,ussr_gun_152_x2,1.3016,0.9437,0.9942,1.3421,0.5212,47.715,1.3178,ussr_gun_152_x2,1.3179,0.9555,1.0067,1.3719,0.5277,49.385,1.3343,,,,
gun_7_x3_alt_russia,,178,gun_7_x3_alt,russia,,New line - alternate guns,0.2118,dant_gun_305_x3,1.3784,0.6044,0.6368,1.1621,0.3338,50.4627,1.413,dant_gun_305_x3,1.3956,0.612,0.6448,1.1879,0.338,52.2289,1.4307,hood_gun_380_x3,1.2099,0.5369,0.5657,1.4204,0.2965,47.5583,1.2403,ussr_gun_152_x3,1.2857,0.9441,0.9946,1.3418,0.5214,47.7225,1.318,ussr_gun_152_x3,1.3018,0.9558,1.007,1.3717,0.5279,49.3928,1.3345,,,,
gun_8_x1_russia,,203,gun_8_x1,russia,,,0.235,tsesarevich_gun_305_x1,1.3092,0.7897,0.827,1.2469,0.3935,44.3781,1.3092,tsesarevich_gun_305_x1,1.3256,0.7996,0.8373,1.2745,0.3984,45.9313,1.3256,dido_gun_cal200_x1,1.119,0.7442,0.7793,1.5085,0.3708,41.7601,1.119,mont_gun_152_x1,1.294,1.2886,1.3494,1.2126,0.6421,49.3628,1.294,bismarck_gun_105_x1,1.3159,1.8206,1.9064,1.0348,0.9072,57.4701,1.3159,,,,
gun_8_x2_russia,,203,gun_8_x2,russia,,,0.235,tsesarevich_gun_305_x2,1.2931,0.7897,0.827,1.2469,0.3935,44.3781,1.3092,tsesarevich_gun_305_x2,1.3093,0.7996,0.8373,1.2745,0.3984,45.9313,1.3256,dido_gun_cal200_x2,1.1052,0.7442,0.7793,1.5085,0.3708,41.7601,1.119,mont_gun_152_x2,1.2781,1.2886,1.3494,1.2126,0.6421,49.3628,1.294,ussr_gun_406_x2,1.4608,0.5088,0.5328,1.3965,0.2535,54.7406,1.479,,,,
gun_8_x3_russia,,203,gun_8_x3,russia,,,0.235,dant_gun_305_x3,1.3604,0.6699,0.7015,1.1482,0.3338,49.8038,1.3946,dant_gun_305_x3,1.3774,0.6783,0.7103,1.1736,0.338,51.547,1.412,dido_gun_cal200_x3,1.0916,0.7442,0.7793,1.5085,0.3708,41.7601,1.119,mont_gun_152_x3,1.2623,1.2886,1.3494,1.2126,0.6421,49.3628,1.294,ussr_gun_406_x3,1.4428,0.5088,0.5328,1.3965,0.2535,54.7407,1.479,,,,
gun_8_x4_russia,,203,gun_8_x4,russia,,,0.235,dant_gun_245_x4,1.3643,0.8722,0.9133,1.073,0.4346,50.5723,1.4161,dant_gun_245_x4,1.3814,0.883,0.9247,1.097,0.44,52.3424,1.4338,dido_gun_cal200_x4,1.0781,0.7442,0.7793,1.5085,0.3708,41.7601,1.119,mont_gun_152_x4,1.2467,1.2886,1.3494,1.2126,0.6421,49.3628,1.294,ussr_gun_406_x4,1.4249,0.5088,0.5328,1.3965,0.2535,54.7406,1.479,,,,
gun_8_x2_alt_russia,,203,gun_8_x2_alt,russia,,New line - alternate guns,0.235,tsesarevich_gun_152_x2,1.3136,1.4568,1.5255,1.0863,0.7259,45.082,1.33,tsesarevich_gun_305_x2,1.3093,0.7996,0.8373,1.2745,0.3984,45.9313,1.3256,hood_gun_380_x2,1.209,0.5951,0.6232,1.4033,0.2965,46.9374,1.2241,ussr_gun_152_x2,1.2846,1.046,1.0953,1.326,0.5212,47.092,1.3006,bismarck_gun_380_short_x2,1.3992,0.6119,0.6408,1.3696,0.3049,53.7998,1.4166,,,,
gun_8_x3_alt_russia,,203,gun_8_x3_alt,russia,,New line - alternate guns,0.235,dant_gun_305_x3,1.3604,0.6699,0.7015,1.1482,0.3338,49.8038,1.3946,dant_gun_305_x3,1.3774,0.6783,0.7103,1.1736,0.338,51.547,1.412,hood_gun_380_x3,1.1941,0.5951,0.6232,1.4033,0.2965,46.9374,1.2241,ussr_gun_152_x3,1.2689,1.0464,1.0958,1.3257,0.5214,47.0994,1.3008,bismarck_gun_380_short_x3,1.3819,0.6119,0.6408,1.3696,0.3049,53.7998,1.4166,,,,
gun_9_x1_russia,,229,gun_9_x1,russia,,,0.2574,brandenburg_gun_279_x1,1.0402,0.7981,0.8316,1.5494,0.361,35.2603,1.0402,tsesarevich_gun_305_x1,1.3097,0.8808,0.9178,1.2522,0.3984,45.3811,1.3097,warrior_gun_228_x1,1.2384,1.0685,1.1134,1.2214,0.4833,47.4846,1.2384,dreadnought_gun_b_305_x1,1.2421,0.8299,0.8647,1.4387,0.3754,44.9716,1.2421,ussr_gun_152_x1,1.3011,1.1666,1.2156,1.3318,0.5277,48.1576,1.3011,,,,
gun_9_x2_russia,,229,gun_9_x2,russia,,,0.2574,brandenburg_gun_279_x2,1.0274,0.7981,0.8316,1.5494,0.361,35.2603,1.0402,tsesarevich_gun_305_x2,1.2936,0.8808,0.9178,1.2522,0.3984,45.3811,1.3097,warrior_gun_228_x2,1.2232,1.0685,1.1134,1.2214,0.4833,47.4846,1.2384,dreadnought_gun_b_305_x2,1.2268,0.8299,0.8647,1.4387,0.3754,44.9716,1.2421,ussr_gun_152_x2,1.2851,1.1666,1.2156,1.3317,0.5277,48.1564,1.3011,,,,
gun_9_x3_russia,,229,gun_9_x3,russia,,,0.2574,dant_gun_305_x3,1.3441,0.738,0.769,1.128,0.3338,49.2072,1.3779,dant_gun_305_x3,1.3609,0.7472,0.7786,1.1531,0.338,50.9295,1.3951,warrior_gun_228_x3,1.2081,1.0685,1.1134,1.2214,0.4833,47.4846,1.2384,dreadnought_gun_b_305_x3,1.2117,0.8299,0.8647,1.4387,0.3754,44.9716,1.2421,ussr_gun_152_x3,1.2694,1.167,1.216,1.3315,0.5279,48.1639,1.3013,,,,
gun_9_x4_russia,,229,gun_9_x4,russia,,,0.2574,dant_gun_245_x4,1.348,0.9608,1.0011,1.0542,0.4346,49.9665,1.3991,dant_gun_245_x4,1.3648,0.9727,1.0135,1.0778,0.44,51.7153,1.4166,dant_gun_245_x4,1.3819,0.9849,1.0262,1.1017,0.4455,53.5254,1.4343,dreadnought_gun_b_305_x4,1.1967,0.8299,0.8647,1.4387,0.3754,44.9716,1.2421,richelieu_gun_380_x4,1.3887,0.6741,0.7024,1.2724,0.3049,56.209,1.4414,,,,
gun_9_x2_alt_russia,,229,gun_9_x2_alt,russia,,New line - alternate guns,0.2574,brandenburg_gun_279_x2,1.0274,0.7981,0.8316,1.5494,0.361,35.2603,1.0402,tsesarevich_gun_305_x2,1.2936,0.8808,0.9178,1.2522,0.3984,45.3811,1.3097,dant_gun_245_x2,1.4166,0.9849,1.0262,1.1017,0.4455,53.5254,1.4343,vdt_gun_280_x2,1.3017,0.8288,0.8636,1.3217,0.3749,48.9636,1.3179,richelieu_gun_380_x2,1.4237,0.6741,0.7024,1.2724,0.3049,56.209,1.4414,,,,
gun_9_x3_alt_russia,,229,gun_9_x3_alt,russia,,New line - alternate guns,0.2574,dant_gun_305_x3,1.3441,0.738,0.769,1.128,0.3338,49.2072,1.3779,dant_gun_305_x3,1.3609,0.7472,0.7786,1.1531,0.338,50.9295,1.3951,dant_gun_245_x3,1.3992,0.9849,1.0262,1.1017,0.4455,53.5254,1.4343,vdt_gun_280_x3,1.2856,0.8288,0.8636,1.3217,0.3749,48.9636,1.3179,richelieu_gun_380_x3,1.4061,0.6741,0.7024,1.2724,0.3049,56.209,1.4414,,,,
gun_10_x1_russia,,254,gun_10_x1,russia,,,0.2773,brandenburg_gun_279_x1,1.0295,0.869,0.902,1.5172,0.361,34.8969,1.0295,tsesarevich_gun_305_x1,1.2962,0.959,0.9954,1.2263,0.3984,44.9133,1.2962,warrior_gun_228_x1,1.2256,1.1634,1.2076,1.1961,0.4833,46.9951,1.2256,dreadnought_gun_b_305_x1,1.2293,0.9037,0.938,1.4087,0.3754,44.5081,1.2293,litt_gun_152a_x1,1.2472,1.3957,1.4487,1.2539,0.5798,48.6332,1.2472,,,,
gun_10_x2_russia,,254,gun_10_x2,russia,,,0.2773,brandenburg_gun_279_x2,1.0168,0.869,0.902,1.5172,0.361,34.8969,1.0295,tsesarevich_gun_305_x2,1.2802,0.959,0.9954,1.2263,0.3984,44.9133,1.2962,warrior_gun_228_x2,1.2105,1.1634,1.2076,1.1961,0.4833,46.9951,1.2256,dreadnought_gun_b_305_x2,1.2142,0.9037,0.938,1.4087,0.3754,44.5081,1.2293,litt_gun_152a_x2,1.2319,1.3957,1.4487,1.2539,0.5798,48.6332,1.2472,,,,
gun_10_x3_russia,,254,gun_10_x3,russia,,,0.2773,dant_gun_305_x3,1.3302,0.8035,0.834,1.1047,0.3338,48.7,1.3636,dant_gun_305_x3,1.3469,0.8136,0.8445,1.1291,0.338,50.4045,1.3807,warrior_gun_228_x3,1.1956,1.1634,1.2076,1.1961,0.4833,46.9951,1.2256,dreadnought_gun_b_305_x3,1.1992,0.9037,0.938,1.4087,0.3754,44.5081,1.2293,litt_gun_152a_x3,1.2166,1.3957,1.4487,1.2539,0.5798,48.6332,1.2472,,,,
gun_10_x4_russia,,254,gun_10_x4,russia,,,0.2773,dant_gun_245_x4,1.3341,1.0462,1.0859,1.0323,0.4346,49.4515,1.3847,dant_gun_245_x4,1.3508,1.0591,1.0993,1.0554,0.44,51.1823,1.402,dant_gun_245_x4,1.3676,1.0724,1.1131,1.0788,0.4455,52.9736,1.4195,dreadnought_gun_b_305_x4,1.1844,0.9037,0.938,1.4087,0.3754,44.5081,1.2293,litt_gun_152a_x4,1.2016,1.3957,1.4487,1.2539,0.5798,48.6332,1.2472,,,,
gun_10_x2_alt_russia,,254,gun_10_x2_alt,russia,,New line - alternate guns,0.2773,brandenburg_gun_279_x2,1.0168,0.869,0.902,1.5172,0.361,34.8969,1.0295,tsesarevich_gun_305_x2,1.2802,0.959,0.9954,1.2263,0.3984,44.9133,1.2962,dant_gun_245_x2,1.402,1.0724,1.1131,1.0788,0.4455,52.9736,1.4195,vdt_gun_280_x2,1.2882,0.9025,0.9368,1.2942,0.3749,48.4589,1.3043,litt_gun_152_x2,1.2319,1.3957,1.4487,1.2539,0.5798,48.6332,1.2472,,,,
