#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_12,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_13,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_14,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_15,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
gun_17_x2_alt_germany,,432,gun_17_x2_alt,germany,,vdt_gun_280_x2,1.3889,1.4203,0.95,0.9483,vdt_gun_280_x2,1.4062,1.438,0.95,0.9694,spee_gun_280_x2_a,1.5354,1.5701,0.95,0.9488,richelieu_gun_380_x2,1.1578,1.184,0.95,0.9542,richelieu_gun_380_x2,1.1724,1.1989,0.95,0.9753,,,,,,,,,,
gun_17_x3_alt_germany,,432,gun_17_x3_alt,germany,,vdt_gun_280_x3,1.3889,1.4203,0.775,0.9483,vdt_gun_280_x3,1.4062,1.438,0.775,0.9694,spee_gun_280_x3_a,1.5354,1.5701,0.775,0.9488,richelieu_gun_380_x3,1.1578,1.184,0.775,0.9542,richelieu_gun_380_x3,1.1724,1.1989,0.775,0.9753,,,,,,,,,,
gun_18_x2_alt_germany,,457,gun_18_x2_alt,germany,,ny_gun_210_x2,2.207,2.2541,0.985,0.999,ny_gun_210_x2,2.2346,2.2823,0.985,1.0212,arizona_gun_356_x2,1.4999,1.5319,0.985,0.9303,arizona_gun_356_x2,1.5185,1.5509,0.985,0.9511,iowa_gun_406_x2,0.9233,0.943,0.985,1.0727,,,,,,,,,,
gun_18_x3_alt_germany,,457,gun_18_x3_alt,germany,,ny_gun_210_x3,2.207,2.2541,0.81,0.999,ny_gun_210_x3,2.2346,2.2823,0.81,1.0212,arizona_gun_356_x3,1.4999,1.5319,0.81,0.9303,arizona_gun_356_x3,1.5185,1.5509,0.81,0.9511,iowa_gun_406_x3,0.9233,0.943,0.81,1.0727,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_britain,,51,gun_2_x1,britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_britain,,51,gun_2_x2,britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x3_britain,,51,gun_2_x3,britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x4_britain,,51,gun_2_x4,britain,,,,,,,richelieu_gun_120_x4,0.596,0.722,,2.75,richelieu_gun_120_x4,0.596,0.722,,2.75,richelieu_gun_120_x4,0.596,0.722,,3,richelieu_gun_120_x4,0.596,0.722,,3,,,,,,,,,,
gun_3_x1_britain_dd,,76,gun_3_x1,britain,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_britain_dd,,76,gun_3_x2,britain,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x3_britain_dd,,76,gun_3_x3,britain,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x4_britain_dd,,76,gun_3_x4,britain,"dd, tb",,,,,,richelieu_gun_120_x4,0.732,0.858,,2.85,richelieu_gun_120_x4,0.732,0.858,,2.85,richelieu_gun_120_x4,0.732,0.858,,3.1,richelieu_gun_120_x4,0.732,0.858,,3.1,,,,,,,,,,
gun_4_x1_britain_dd,,102,gun_4_x1,britain,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x1,0.646,0.7805,,2.35,akizuki_gun_b_127_x1,0.646,0.7805,,2.35,,,,,,,,,,
gun_4_x2_britain_dd,,102,gun_4_x2,britain,"dd, tb",,,,,,dreadnought_gun_178_x2,0.868,0.994,,1.16,dreadnought_gun_178_x2,0.868,0.994,,1.16,dido_gun_cal133_x2,0.868,0.994,,1.6,dido_gun_cal133_x2,0.868,0.994,,1.6,,,,,,,,,,
gun_4_x3_britain_dd,,102,gun_4_x3,britain,"dd, tb",,,,,,dreadnought_gun_178_x3,0.868,0.994,,1.16,dreadnought_gun_178_x3,0.868,0.994,,1.16,dido_gun_cal133_x3,0.868,0.994,,1.6,dido_gun_cal133_x3,0.868,0.994,,1.6,,,,,,,,,,
gun_4_x4_britain_dd,,102,gun_4_x4,britain,"dd, tb",,,,,,dreadnought_gun_178_x4,0.868,0.994,,1.16,dreadnought_gun_178_x4,0.868,0.994,,1.16,dido_gun_cal133_x4,0.868,0.994,,1.46,dido_gun_cal133_x4,0.868,0.994,,1.46,,,,,,,,,,
gun_5_x1_britain_dd,,127,gun_5_x1,britain,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x1,0.8005,0.935,,1.85,akizuki_gun_b_127_x1,0.8005,0.935,,1.85,,,,,,,,,,
gun_5_x2_britain_dd,,127,gun_5_x2,britain,"dd, tb",,,,,,dreadnought_gun_178_x2,1.004,1.13,,1,dreadnought_gun_178_x2,1.004,1.13,,1,dido_gun_cal133_x2,1.004,1.13,,1.36,dido_gun_cal133_x2,1.004,1.13,,1.36,,,,,,,,,,
gun_5_x3_britain_dd,,127,gun_5_x3,britain,"dd, tb",,,,,,dreadnought_gun_178_x3,1.004,1.13,,1,dreadnought_gun_178_x3,1.004,1.13,,1,dido_gun_cal133_x3,1.004,1.13,,1.36,dido_gun_cal133_x3,1.004,1.13,,1.36,,,,,,,,,,
gun_5_x4_britain_dd,,127,gun_5_x4,britain,"dd, tb",,,,,,dreadnought_gun_178_x4,1.004,1.13,,1,dreadnought_gun_178_x4,1.004,1.13,,1,dido_gun_cal133_x4,1.004,1.13,,1.24,dido_gun_cal133_x4,1.004,1.13,,1.24,,,,,,,,,,
gun_3_x1_britain_cl,,76,gun_3_x1,britain,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_britain_cl,,76,gun_3_x2,britain,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x3_britain_cl,,76,gun_3_x3,britain,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x4_britain_cl,,76,gun_3_x4,britain,cl,,,,,,richelieu_gun_120_x4,0.732,0.858,,2.85,richelieu_gun_120_x4,0.732,0.858,,2.85,richelieu_gun_120_x4,0.732,0.858,,3.1,richelieu_gun_120_x4,0.732,0.858,,3.1,,,,,,,,,,
gun_4_x1_britain_cl,,102,gun_4_x1,britain,cl,,,,,,,,,,,,,,,,hood_gun_140_x1,0.868,0.994,,1.34,hood_gun_140_x1,0.868,0.994,,1.34,,,,,,,,,,
gun_4_x2_britain_cl,,102,gun_4_x2,britain,cl,,,,,,dreadnought_gun_178_x2,0.868,0.994,,1.16,dreadnought_gun_178_x2,0.868,0.994,,1.3,dido_gun_cal133_x2,0.868,0.994,,1.6,dido_gun_cal133_x2,0.868,0.994,,1.6,,,,,,,,,,
gun_4_x3_britain_cl,,102,gun_4_x3,britain,cl,,,,,,dreadnought_gun_178_x3,0.868,0.994,,1.16,dreadnought_gun_178_x3,0.868,0.994,,1.3,dido_gun_cal133_x3,0.868,0.994,,1.6,dido_gun_cal133_x3,0.868,0.994,,1.6,,,,,,,,,,
gun_4_x4_britain_cl,,102,gun_4_x4,britain,cl,,,,,,dreadnought_gun_178_x4,0.868,0.994,,1.16,dreadnought_gun_178_x4,0.868,0.994,,1.3,dido_gun_cal133_x4,0.868,0.994,,1.46,dido_gun_cal133_x4,0.868,0.994,,1.46,,,,,,,,,,
gun_5_x1_britain_cl,,127,gun_5_x1,britain,cl,,,,,,,,,,,,,,,,hood_gun_140_x1,1.004,1.13,,1.14,hood_gun_140_x1,1.004,1.13,,1.14,,,,,,,,,,
gun_5_x2_britain_cl,,127,gun_5_x2,britain,cl,,,,,,dreadnought_gun_178_x2,1.004,1.13,,1,dreadnought_gun_178_x2,1.004,1.13,,1.1,dido_gun_cal133_x2,1.004,1.13,,1.36,dido_gun_cal133_x2,1.004,1.13,,1.36,,,,,,,,,,
gun_5_x3_britain_cl,,127,gun_5_x3,britain,cl,,,,,,dreadnought_gun_178_x3,1.004,1.13,,1,dreadnought_gun_178_x3,1.004,1.13,,1.1,dido_gun_cal133_x3,1.004,1.13,,1.36,dido_gun_cal133_x3,1.004,1.13,,1.36,,,,,,,,,,
gun_5_x4_britain_cl,,127,gun_5_x4,britain,cl,,,,,,dreadnought_gun_178_x4,1.004,1.13,,1,dreadnought_gun_178_x4,1.004,1.13,,1.1,dido_gun_cal133_x4,1.004,1.13,,1.24,dido_gun_cal133_x4,1.004,1.13,,1.24,,,,,,,,,,
gun_6_x1_britain_cl,,152,gun_6_x1,britain,cl,,,,,,,,,,,,,,,,hood_gun_140_x1,1.14,1.266,,1.14,hood_gun_140_x1,1.14,1.266,,1.14,,,,,,,,,,
gun_6_x2_britain_cl,,152,gun_6_x2,britain,cl,,,,,,dreadnought_gun_178_x2,1.14,1.266,,1,dreadnought_gun_178_x2,1.14,1.266,,1.1,dido_gun_cal133_x2,1.14,1.266,,1.36,british_adv_cruiser_152_gun_x2,0.71,0.809,,1.6,,,,,,,,,,
gun_6_x3_britain_cl,,152,gun_6_x3,britain,cl,,,,,,dreadnought_gun_178_x3,1.14,1.266,,1,dreadnought_gun_178_x3,1.14,1.266,,1.1,dido_gun_cal133_x3,1.14,1.266,,1.36,british_adv_cruiser_152_gun_x3,0.71,0.809,,1.6,,,,,,,,,,
gun_6_x4_britain_cl,,152,gun_6_x4,britain,cl,,,,,,dreadnought_gun_178_x4,1.14,1.266,,1,dreadnought_gun_178_x4,1.14,1.266,,1.1,dido_gun_cal133_x4,1.14,1.266,,1.24,british_adv_cruiser_152_gun_x4,0.71,0.809,,1.6,,,,,,,,,,
gun_3_x1_britain_ca,,76,gun_3_x1,britain,"ca, bb, bc",,,,,,pen_gun_127_x1,0.815,1.04,,1.44,hood_gun_140_x1,0.732,0.858,,1.46,hood_gun_140_x1,0.732,0.858,,1.46,hood_gun_140_x1,0.732,0.858,,1.46,,,,,,,,,,
gun_3_x2_britain_ca,,76,gun_3_x2,britain,"ca, bb, bc",pen_gun_127_x2,0.815,1.04,1.08,1.44,pen_gun_127_x2,0.815,1.04,1.08,1.44,hood_gun_140_x2,0.732,0.858,1.08,1.46,hood_gun_140_x2,0.732,0.858,1.08,1.46,dido_gun_cal133_x2,0.868,0.994,1.08,1.6,,,,,,,,,,
gun_3_x3_britain_ca,,76,gun_3_x3,britain,"ca, bb, bc",pen_gun_127_x3,0.815,1.04,0.83,1.44,pen_gun_127_x3,0.815,1.04,0.83,1.44,hood_gun_140_x3,0.732,0.858,0.83,1.46,hood_gun_140_x3,0.732,0.858,0.83,1.46,dido_gun_cal133_x3,0.868,0.994,0.83,1.6,,,,,,,,,,
gun_3_x4_britain_ca,,76,gun_3_x4,britain,"ca, bb, bc",,,,,,,,,,,,,,,,dido_gun_cal133_x4,0.868,0.994,,1.46,dido_gun_cal133_x4,0.868,0.994,,1.46,,,,,,,,,,
gun_4_x1_britain_ca,,102,gun_4_x1,britain,"ca, bb, bc",,,,,,pen_gun_127_x1,1.06,1.285,,1.22,hood_gun_140_x1,0.868,0.994,,1.34,hood_gun_140_x1,0.868,0.994,,1.34,hood_gun_140_x1,0.868,0.994,,1.34,,,,,,,,,,
gun_4_x2_britain_ca,,102,gun_4_x2,britain,"ca, bb, bc",pen_gun_127_x2,1.06,1.285,1.28,1.22,pen_gun_127_x2,1.06,1.285,1.28,1.22,hood_gun_140_x2,0.868,0.994,1.28,1.34,hood_gun_140_x2,0.868,0.994,1.28,1.34,dido_gun_cal133_x2,1.004,1.13,1.28,1.36,,,,,,,,,,
gun_4_x3_britain_ca,,102,gun_4_x3,britain,"ca, bb, bc",pen_gun_127_x3,1.06,1.285,1,1.22,pen_gun_127_x3,1.06,1.285,1,1.22,hood_gun_140_x3,0.868,0.994,1,1.34,hood_gun_140_x3,0.868,0.994,1,1.34,dido_gun_cal133_x3,1.004,1.13,1,1.36,,,,,,,,,,
gun_4_x4_britain_ca,,102,gun_4_x4,britain,"ca, bb, bc",,,,,,,,,,,,,,,,dido_gun_cal133_x4,1.004,1.13,,1.24,dido_gun_cal133_x4,1.004,1.13,,1.24,,,,,,,,,,
gun_5_x1_britain_ca,,127,gun_5_x1,britain,"ca, bb, bc",tsesarevich_gun_152_x1,0.8005,0.935,1.25,1.4,,,,1.25,,,,,1.25,,,,,1.25,,,,,1.25,,,,,,,,,,,
gun_5_x2_britain_ca,,127,gun_5_x2,britain,"ca, bb, bc",tsesarevich_gun_152_x2,0.8005,0.935,0.95,1.4,dreadnought_gun_178_x2,1.004,1.13,0.95,1,kgeorge_gun_133_x2,0.602,0.71,0.95,2.2,dido_gun_cal133_x2,1.004,1.13,0.95,1.36,dido_gun_cal133_x2,1.14,1.266,0.95,1.36,,,,,,,,,,
gun_5_x3_britain_ca,,127,gun_5_x3,britain,"ca, bb, bc",tsesarevich_gun_152_x3,0.8005,0.935,0.75,1.4,dreadnought_gun_178_x3,1.004,1.13,0.75,1,kgeorge_gun_133_x3,0.602,0.71,0.75,2.2,dido_gun_cal133_x3,1.004,1.13,0.75,1.36,dido_gun_cal133_x3,1.14,1.266,0.75,1.36,,,,,,,,,,
gun_5_x4_britain_ca,,127,gun_5_x4,britain,"ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.004,1.13,,1,,,,,,dido_gun_cal133_x4,1.004,1.13,,1.24,dido_gun_cal133_x4,1.14,1.266,,1.24,,,,,,,,,,
gun_6_x1_britain_ca,,152,gun_6_x1,britain,"ca, bb, bc",tsesarevich_gun_152_x1,0.955,1.0895,1.185,1.32,dreadnought_gun_178_x1,1.14,1.266,1.185,1,nelson_gun_152_x1,0.918,1.0262,1.185,1.24,nelson_gun_152_x1,0.918,1.0262,1.185,1.36,british_adv_cruiser_152_gun_x1,0.71,0.809,1.185,1.6,,,,,,,,,,
gun_6_x2_britain_ca,,152,gun_6_x2,britain,"ca, bb, bc",tsesarevich_gun_152_x2,0.955,1.0895,0.86,1.32,dreadnought_gun_178_x2,1.14,1.266,0.86,1,nelson_gun_152_x2,0.918,1.0262,0.86,1.24,nelson_gun_152_x2,0.918,1.0262,0.86,1.36,british_adv_cruiser_152_gun_x2,0.71,0.809,0.86,1.6,,,,,,,,,,
gun_6_x3_britain_ca,,152,gun_6_x3,britain,"ca, bb, bc",tsesarevich_gun_152_x3,0.955,1.0895,0.66,1.32,dreadnought_gun_178_x3,1.14,1.266,0.66,1,nelson_gun_152_x3,0.918,1.0262,0.66,1.24,nelson_gun_152_x3,0.918,1.0262,0.66,1.36,british_adv_cruiser_152_gun_x3,0.71,0.809,0.66,1.6,,,,,,,,,,
gun_6_x4_britain_ca,,152,gun_6_x4,britain,"ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.14,1.266,,1,nelson_gun_152_x4,0.918,1.0262,,1.46,nelson_gun_152_x4,0.918,1.0262,,1.62,british_adv_cruiser_152_gun_x4,0.71,0.809,,1.6,,,,,,,,,,
"gun_7_x1_britain_cl,ca",,178,gun_7_x1,britain,"cl, ca, bb, bc",friedrich_gun_228_x1,0.7312,0.8094,1.21,1.6,dreadnought_gun_178_x1,1.276,1.402,1.21,1,nelson_gun_152_x1,1.0362,1.1444,1.21,1.24,nelson_gun_152_x1,1.0362,1.1444,1.21,1.38,british_adv_cruiser_152_gun_x1,0.819,0.918,1.21,1.58,,,,,,,,,,
"gun_7_x2_britain_cl,ca",,178,gun_7_x2,britain,"cl, ca, bb, bc",friedrich_gun_228_x2,0.7312,0.8094,0.9,1.6,dreadnought_gun_178_x2,1.276,1.402,0.9,1,nelson_gun_152_x2,1.0362,1.1444,0.9,1.24,nelson_gun_152_x2,1.0362,1.1444,0.9,1.38,british_adv_cruiser_152_gun_x2,0.819,0.918,0.9,1.58,,,,,,,,,,
"gun_7_x3_britain_cl,ca",,178,gun_7_x3,britain,"cl, ca, bb, bc",friedrich_gun_228_x3,0.7312,0.8094,0.705,1.6,dreadnought_gun_178_x3,1.276,1.402,0.705,1,nelson_gun_152_x3,1.0362,1.1444,0.705,1.24,nelson_gun_152_x3,1.0362,1.1444,0.705,1.38,british_adv_cruiser_152_gun_x3,0.819,0.918,0.705,1.58,,,,,,,,,,
"gun_7_x4_britain_cl,ca",,178,gun_7_x4,britain,"cl, ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.276,1.402,,1,nelson_gun_152_x4,1.0362,1.1444,,1.46,nelson_gun_152_x4,1.0362,1.1444,,1.65,british_adv_cruiser_152_gun_x4,0.819,0.918,,1.58,,,,,,,,,,
gun_8_x1_britain_ca,,203,gun_8_x1,britain,"ca, bb, bc",friedrich_gun_228_x1,0.8194,0.8976,1.17,1.56,agamemnon_gun_b_228_x1,1.412,1.538,1.17,1.08,nelson_gun_152_x1,1.1544,1.2626,1.17,1.24,nelson_gun_152_x1,1.1544,1.2626,1.17,1.36,british_adv_cruiser_152_gun_x1,0.928,1.027,1.17,1.56,,,,,,,,,,
gun_8_x2_britain_ca,,203,gun_8_x2,britain,"ca, bb, bc",friedrich_gun_228_x2,0.8194,0.8976,0.88,1.56,agamemnon_gun_b_228_x2,1.412,1.538,0.88,1.08,nelson_gun_152_x2,1.1544,1.2626,0.88,1.24,nelson_gun_152_x2,1.1544,1.2626,0.88,1.36,british_adv_cruiser_152_gun_x2,0.928,1.027,0.88,1.56,,,,,,,,,,
gun_8_x3_britain_ca,,203,gun_8_x3,britain,"ca, bb, bc",friedrich_gun_228_x3,0.8194,0.8976,0.69,1.56,agamemnon_gun_b_228_x3,1.412,1.538,0.69,1.3,nelson_gun_152_x3,1.1544,1.2626,0.69,1.24,nelson_gun_152_x3,1.1544,1.2626,0.69,1.36,british_adv_cruiser_152_gun_x3,0.928,1.027,0.69,1.56,,,,,,,,,,
gun_8_x4_britain_ca,,203,gun_8_x4,britain,"ca, bb, bc",,,,,,agamemnon_gun_b_228_x4,1.412,1.538,,1.08,nelson_gun_152_x4,1.1544,1.2626,,1.46,nelson_gun_152_x4,1.1544,1.2626,,1.64,british_adv_cruiser_152_gun_x4,0.928,1.027,,1.56,,,,,,,,,,
"gun_9_x1_britain_ca,bb,bc",,229,gun_9_x1,britain,"ca, bb, bc",friedrich_gun_228_x1,0.9076,0.9858,1.1,1.54,agamemnon_gun_b_228_x1,1.548,1.674,1.1,1.06,nelson_gun_152_x1,1.2726,1.3808,1.1,1.24,nelson_gun_152_x1,1.2726,1.3808,1.1,1.36,nelson_gun_406_x1,0.6226,0.6858,1.1,1.33,,,,,,,,,,
"gun_9_x2_britain_ca,bb,bc",,229,gun_9_x2,britain,"ca, bb, bc",friedrich_gun_228_x2,0.9076,0.9858,0.82,1.54,agamemnon_gun_b_228_x2,1.548,1.674,0.82,1.06,nelson_gun_152_x2,1.2726,1.3808,0.82,1.24,nelson_gun_152_x2,1.2726,1.3808,0.82,1.36,nelson_gun_406_x2,0.6226,0.6858,0.82,1.33,,,,,,,,,,
"gun_9_x3_britain_ca,bb,bc",,229,gun_9_x3,britain,"ca, bb, bc",friedrich_gun_228_x3,0.9076,0.9858,0.64,1.54,agamemnon_gun_b_228_x3,1.548,1.674,0.64,1.3,nelson_gun_152_x3,1.2726,1.3808,0.64,1.24,nelson_gun_152_x3,1.2726,1.3808,0.64,1.36,nelson_gun_406_x3,0.6226,0.6858,0.64,1.33,,,,,,,,,,
"gun_9_x4_britain_ca,bb,bc",,229,gun_9_x4,britain,"ca, bb, bc",,,,,,agamemnon_gun_b_228_x4,1.548,1.674,,1.06,nelson_gun_152_x4,1.2726,1.3808,,1.46,nelson_gun_152_x4,1.2726,1.3808,,1.62,nelson_gun_406_x4,0.6226,0.6858,,1.33,,,,,,,,,,
"gun_10_x1_britain_ca,bb,bc",,254,gun_10_x1,britain,"ca, bb, bc",friedrich_gun_228_x1,0.9958,1.074,1.2,1.5,dreadnought_gun_305_x1,0.954,1.035,1.2,1.36,hood_gun_380_x1,0.6908,0.754,1.2,1.38,nelson_gun_406_x1,0.6908,0.754,1.2,1.3,nelson_gun_406_x1,0.6908,0.754,1.2,1.3,,,,,,,,,,
"gun_10_x2_britain_ca,bb,bc",,254,gun_10_x2,britain,"ca, bb, bc",friedrich_gun_228_x2,0.9958,1.074,0.9,1.5,dreadnought_gun_305_x2,0.954,1.035,0.9,1.36,hood_gun_380_x2,0.6908,0.754,0.9,1.38,nelson_gun_406_x2,0.6908,0.754,0.9,1.3,nelson_gun_406_x2,0.6908,0.754,0.9,1.3,,,,,,,,,,
"gun_10_x3_britain_ca,bb,bc",,254,gun_10_x3,britain,"ca, bb, bc",friedrich_gun_228_x3,0.9958,1.074,0.68,1.5,dreadnought_gun_305_x3,0.954,1.035,0.68,1.36,hood_gun_380_x3,0.6908,0.754,0.68,1.38,nelson_gun_406_x3,0.6908,0.754,0.68,1.3,nelson_gun_406_x3,0.6908,0.754,0.68,1.3,,,,,,,,,,
"gun_10_x4_britain_ca,bb,bc",,254,gun_10_x4,britain,"ca, bb, bc",,,,,,dreadnought_gun_305_x4,0.954,1.035,,1.36,hood_gun_380_x4,0.6908,0.754,,2.02,nelson_gun_406_x4,0.6908,0.754,,1.3,nelson_gun_406_x4,0.6908,0.754,,1.3,,,,,,,,,,
"gun_11_x1_britain_ca,bb,bc",,279,gun_11_x1,britain,"ca, bb, bc",irresistible_gun_305_x1,1.045,1.126,1.07,1.12,dreadnought_gun_305_x1,1.045,1.126,1.07,1.08,hood_gun_380_x1,0.759,0.8222,1.07,1.1,nelson_gun_406_x1,0.759,0.8222,1.07,1.03,kgeorge_gun_380_x1_b,0.7375,0.79,1.07,1.06,,,,,,,,,,
"gun_11_x2_britain_ca,bb,bc",,279,gun_11_x2,britain,"ca, bb, bc",irresistible_gun_305_x2,1.045,1.126,0.82,1.12,dreadnought_gun_305_x2,1.045,1.126,0.82,1.08,hood_gun_380_x2,0.759,0.8222,0.82,1.1,nelson_gun_406_x2,0.759,0.8222,0.82,1.03,kgeorge_gun_380_x2_b,0.7375,0.79,0.82,1.06,,,,,,,,,,
"gun_11_x3_britain_ca,bb,bc",,279,gun_11_x3,britain,"ca, bb, bc",irresistible_gun_305_x3,1.045,1.126,0.66,1.12,dreadnought_gun_305_x3,1.045,1.126,0.66,1.08,hood_gun_380_x3,0.759,0.8222,0.66,1.1,nelson_gun_406_x3,0.759,0.8222,0.66,1.03,kgeorge_gun_380_x3_c,0.7375,0.79,0.66,1.06,,,,,,,,,,
"gun_11_x4_britain_ca,bb,bc",,279,gun_11_x4,britain,"ca, bb, bc",irresistible_gun_305_x4,1.045,1.126,0.61,1.12,dreadnought_gun_305_x4,1.045,1.126,0.61,1.08,hood_gun_380_x4,0.759,0.8222,0.61,1.6,nelson_gun_406_x4,0.759,0.8222,0.61,1.03,kgeorge_gun_380_x4_c,0.7375,0.79,0.61,1.06,,,,,,,,,,
"gun_12_x1_britain_bb,bc",,305,gun_12_x1,britain,"bb, bc",irresistible_gun_305_x1,1.136,1.217,1.07,1.12,dreadnought_gun_305_x1,1.136,1.217,1.07,1.1,hood_gun_380_x1,0.8272,0.8904,1.07,1.1,nelson_gun_406_x1,0.8272,0.8904,1.07,1.03,kgeorge_gun_380_x1_b,0.8,0.8525,1.07,1.06,,,,,,,,,,
"gun_12_x2_britain_bb,bc",,305,gun_12_x2,britain,"bb, bc",irresistible_gun_305_x2,1.136,1.217,0.82,1.12,dreadnought_gun_305_x2,1.136,1.217,0.82,1.1,hood_gun_380_x2,0.8272,0.8904,0.82,1.1,nelson_gun_406_x2,0.8272,0.8904,0.82,1.03,kgeorge_gun_380_x2_b,0.8,0.8525,0.82,1.06,,,,,,,,,,
"gun_12_x3_britain_bb,bc",,305,gun_12_x3,britain,"bb, bc",irresistible_gun_305_x3,1.136,1.217,0.66,1.12,dreadnought_gun_305_x3,1.136,1.217,0.66,1.1,hood_gun_380_x3,0.8272,0.8904,0.66,1.1,nelson_gun_406_x3,0.8272,0.8904,0.66,1.03,kgeorge_gun_380_x3_c,0.8,0.8525,0.66,1.06,,,,,,,,,,
"gun_12_x4_britain_bb,bc",,305,gun_12_x4,britain,"bb, bc",irresistible_gun_305_x4,1.136,1.217,0.61,1.12,dreadnought_gun_305_x4,1.136,1.217,0.61,1.1,hood_gun_380_x4,0.8272,0.8904,0.61,1.6,nelson_gun_406_x4,0.8272,0.8904,0.61,1.03,kgeorge_gun_380_x4_c,0.8,0.8525,0.61,1.06,,,,,,,,,,
"gun_13_x1_britain_bb,bc",,330,gun_13_x1,britain,"bb, bc",irresistible_gun_305_x1,1.227,1.308,1.13,1.12,agamemnon_gun_305_x1,1.227,1.308,1.13,1.08,hood_gun_380_x1,0.8954,0.9586,1.13,1.1,nelson_gun_406_x1,0.8954,0.9586,1.13,1.02,kgeorge_gun_380_x1_b,0.8625,0.915,1.13,1.06,,,,,,,,,,
"gun_13_x2_britain_bb,bc",,330,gun_13_x2,britain,"bb, bc",irresistible_gun_305_x2,1.227,1.308,0.88,1.12,agamemnon_gun_305_x2,1.227,1.308,0.88,1.08,hood_gun_380_x2,0.8954,0.9586,0.88,1.1,nelson_gun_406_x2,0.8954,0.9586,0.88,1.02,kgeorge_gun_380_x2_b,0.8625,0.915,0.88,1.06,,,,,,,,,,
"gun_13_x3_britain_bb,bc",,330,gun_13_x3,britain,"bb, bc",irresistible_gun_305_x3,1.227,1.308,0.705,1.12,agamemnon_gun_305_x3,1.227,1.308,0.705,1.08,hood_gun_380_x3,0.8954,0.9586,0.705,1.1,nelson_gun_406_x3,0.8954,0.9586,0.705,1.02,kgeorge_gun_380_x3_c,0.8625,0.915,0.705,1.06,,,,,,,,,,
"gun_13_x4_britain_bb,bc",,330,gun_13_x4,britain,"bb, bc",irresistible_gun_305_x4,1.227,1.308,0.65,1.12,agamemnon_gun_305_x4,1.227,1.308,0.65,1.08,hood_gun_380_x4,0.8954,0.9586,0.65,1.6,nelson_gun_406_x4,0.8954,0.9586,0.65,1.02,kgeorge_gun_380_x4_c,0.8625,0.915,0.65,1.06,,,,,,,,,,
"gun_14_x1_britain_bb,bc",,356,gun_14_x1,britain,"bb, bc",irresistible_gun_305_x1,1.318,1.399,1.13,1.12,agamemnon_gun_305_x1,1.318,1.399,1.13,1.08,hood_gun_380_x1,0.9636,1.0268,1.13,1.1,nelson_gun_406_x1,0.9636,1.0268,1.13,1.02,kgeorge_gun_380_x1_b,0.925,0.9775,1.13,1.06,,,,,,,,,,
"gun_14_x2_britain_bb,bc",,356,gun_14_x2,britain,"bb, bc",irresistible_gun_305_x2,1.318,1.399,0.88,1.12,agamemnon_gun_305_x2,1.318,1.399,0.88,1.08,hood_gun_380_x2,0.9636,1.0268,0.88,1.1,nelson_gun_406_x2,0.9636,1.0268,0.88,1.02,kgeorge_gun_380_x2_b,0.925,0.9775,0.88,1.06,,,,,,,,,,
"gun_14_x3_britain_bb,bc",,356,gun_14_x3,britain,"bb, bc",irresistible_gun_305_x3,1.318,1.399,0.705,1.12,agamemnon_gun_305_x3,1.318,1.399,0.705,1.08,hood_gun_380_x3,0.9636,1.0268,0.705,1.1,nelson_gun_406_x3,0.9636,1.0268,0.705,1.02,kgeorge_gun_380_x3_c,0.925,0.9775,0.705,1.06,,,,,,,,,,
