name,technology type,"image for ui, if any",name for ui,historical year,"max year randomization, plus-minus",difficulty of reseach modifier,effect: please see table TechEffects,,effect to add,effect description,old effect description,,comment
gun_layout_12,gun_layout,,$technology_name_gun_layout_12,1913,1,39,main_center(7),,,$technology_desc_gun_layout_12,Allows up to 7x large centreline guns (9 inch or higher).,Allows up to 7x large centreline guns (9 inch or higher).,
gun_layout_13,gun_layout,,$technology_name_gun_layout_13,1899,1,39,super(1),,,$technology_desc_gun_layout_13,Allows up to 3x large centreline guns (9 inch or higher).,Allows up to 3x large centreline guns (9 inch or higher).,
gun_layout_14,gun_layout,,$technology_name_gun_layout_14,1903,1,39,"super(2), var(use_main_side_guns;0)",,,$technology_desc_gun_layout_14,Allows up to one superimposed large turret (9 inch or higher).,Allows up to one superimposed large turret (9 inch or higher).,
gun_layout_15,gun_layout,,$technology_name_gun_layout_15,1909,1,39,super(3),,,$technology_desc_gun_layout_15,Allows up to 2x superimposed large guns (9 inch or higher).,Allows up to 2x superimposed large guns (9 inch or higher).,
gun_layout_16,gun_layout,,$technology_name_gun_layout_16,1913,1,39,super(4),,,$technology_desc_gun_layout_16,Allows up to 3x superimposed large guns (9 inch or higher).,Allows up to 3x superimposed large guns (9 inch or higher).,
gun_layout_17,gun_layout,,$technology_name_gun_layout_17,1915,1,39,super(5),,,$technology_desc_gun_layout_17,Allows up to 3x superimposed large guns (9 inch or higher).,Allows up to 3x superimposed large guns (9 inch or higher).,
gun_layout_18,gun_layout,,$technology_name_gun_layout_18,1920,1,39,super(6),,,$technology_desc_gun_layout_18,Allows up to 3x superimposed large guns (9 inch or higher).,Allows up to 3x superimposed large guns (9 inch or higher).,
gun_layout_19,gun_layout,,$technology_name_gun_layout_19,1890,,39,"start, detonation(7.5), flash(7.5), flash_explosion(7.5), flash_spread(12.5), weight(gun;-12.5), weight(barbette;-12.5)",barbette_thickness_1,,$technology_desc_gun_layout_19,,,
gun_layout_20,gun_layout,,$technology_name_gun_layout_20,1896,1,39,"detonation(15), flash(12.5), flash_explosion(12.5), flash_spread(20), weight(gun;-17.5), weight(barbette;-17.5)",barbette_thickness_2,,$technology_desc_gun_layout_20,,,
gun_layout_21,gun_layout,,$technology_name_gun_layout_21,1903,1,39,"detonation(20), flash(15), flash_explosion(20), flash_spread(30), weight(gun;-22.5), weight(barbette;-22.5), cost(gun;-3), cost(barbette;-5)",barbette_thickness_3,,$technology_desc_gun_layout_21,,,
gun_layout_22,gun_layout,,$technology_name_gun_layout_22,1915,1,39,"detonation(25), flash(17.5), flash_explosion(25), flash_spread(40), weight(gun;-27.5), weight(barbette;-27.5), cost(gun;-5), cost(barbette;-10)",barbette_thickness_4,,$technology_desc_gun_layout_22,,,
gun_layout_23,gun_layout,,$technology_name_gun_layout_23,1925,1,39,"detonation(30), flash(20), flash_explosion(30), flash_spread(50), weight(gun;-30), weight(barbette;-30), cost(gun;-10), cost(barbette;-15)",barbette_thickness_5,,$technology_desc_gun_layout_23,,,
gun_layout_24,gun_layout,,$technology_name_gun_layout_12_extra,1930,1,39,main_center(8),,,$technology_desc_gun_layout_12_extra,Allows up to 7x large centreline guns (9 inch or higher).,Allows up to 7x large centreline guns (9 inch or higher).,
gun_layout_end,gun_layout,,$technology_name_gun_layout_end,1940,1,110,"end, detonation(1), flash(1.5), flash_explosion(1), flash_spread(1), weight(gun;-0.5), weight(barbette;-1)",,,$technology_desc_gun_layout_end,,,
# $techType_name_gun_mech,gun_mech,,,,,,,,,,,,
gun_mech_1,gun_mech,,$technology_name_gun_mech_1,1890,,27,"start, turret_b_reload(2;-50), turret_b_rotation(2;-10), turret_b_accuracy(2;-10), turret_b_reload(3;-70), turret_b_rotation(3;-25), turret_b_accuracy(3;-20), turret_b_reload(4;-85), turret_b_rotation(4;-35), turret_b_accuracy(4;-30), sec_barrels(1;bb;bc;ca;cl;dd;tb), tech_gun_length_limit(2.5), tech_gun_length_limit_small(2), tech_gun_length_limit_casemates(2)",,,$technology_desc_gun_mech_1,Improves Turret Rotation Speed +10%,,
gun_mech_2,gun_mech,,$technology_name_gun_mech_2,1890,,27,start,turret_traverse_0,,$technology_desc_gun_mech_2,,,
gun_mech_3,gun_mech,,$technology_name_gun_mech_3,1891,1,27,gun_rotation(5),,,$technology_desc_gun_mech_3,Improves Turret Rotation Speed +10%,,
gun_mech_4,gun_mech,,$technology_name_gun_mech_4,1893,1,27,gun_rotation(5),,,$technology_desc_gun_mech_4,Improves Turret Rotation Speed +10%,,
gun_mech_5,gun_mech,,$technology_name_gun_mech_5,1895,1,27,"gun_rotation(17.5), engine(-2.5), weight(gun;-7.5)",turret_traverse_1,,$technology_desc_gun_mech_5,,,
gun_mech_6,gun_mech,,$technology_name_gun_mech_6,1896,1,27,"gun_rotation(25), hull(-3), weight(gun;-5), cost(gun;-5), flash_spread(-12.5), flash_explosion(-5), flaws(-3)",turret_traverse_2,,$technology_desc_gun_mech_6,,,
gun_mech_7,gun_mech,,$technology_name_gun_mech_7,1905,1,27,"gun_rotation(35), hull(-3.5), engine(-3.5), weight(gun;-2.5), cost(gun;-8.5), flash_spread(-7.5), flash_explosion(-2.5), flaws(-4)",turret_traverse_3,,$technology_desc_gun_mech_7,,,
gun_mech_8,gun_mech,,$technology_name_gun_mech_8,1916,1,27,"gun_rotation(42.5), hull(-4), weight(gun;-6.5), cost(gun;-7.5), flash_spread(-13.5), flash_explosion(-6), flaws(-5)",turret_traverse_4,,$technology_desc_gun_mech_8,,,
gun_mech_9,gun_mech,,$technology_name_gun_mech_9,1925,1,27,"gun_rotation(52.5), hull(-4.5), engine(-4.5), weight(gun;-4.5), cost(gun;-12.5), flash_spread(-5.5), flash_explosion(-1.5), flaws(-7.5)",turret_traverse_5,,$technology_desc_gun_mech_9,,,
gun_mech_10,gun_mech,,$technology_name_gun_mech_10,1890,,27,start,gun_reload_0,,$technology_desc_gun_mech_10,,,
gun_mech_11,gun_mech,,$technology_name_gun_mech_11,1890,,27,"start, reload(10), hull(-2), weight(gun;-7.5), cost(gun;-10), aim(-12.5), gun_rotation(-7.5)",gun_reload_1,,$technology_desc_gun_mech_11,,,
gun_mech_12,gun_mech,,$technology_name_gun_mech_12,1903,1,27,reload(6),,,$technology_desc_gun_mech_12,Reduces Reload and Rotation Penalty for Twin Turrets -15%.,,
gun_mech_13,gun_mech,,$technology_name_gun_mech_13,1910,1,27,reload(6),,,$technology_desc_gun_mech_13,,,
gun_mech_14,gun_mech,,$technology_name_gun_mech_14,1930,1,27,"reload(15), hull(-5), weight(gun;-12.5), cost(gun;-20), aim(-12.5), gun_rotation(-17.5), flaws(-5)",gun_reload_2,,$technology_desc_gun_mech_14,,,
gun_mech_15,gun_mech,,$technology_name_gun_mech_15,1940,1,27,"reload(20), hull(-6.5), weight(gun;-17.5), cost(gun;-35), aim(-10), gun_rotation(-25), flaws(-7.5)",gun_reload_3,,$technology_desc_gun_mech_15,,,
gun_mech_16,gun_mech,,$technology_name_gun_mech_16,1945,1,27,"reload(27.5), hull(-7.5), weight(gun;-19.5), cost(gun;-45), aim(-5), gun_rotation(-27.5), flaws(-10)",gun_reload_4,,$technology_desc_gun_mech_16,,,
gun_mech_17,gun_mech,,$technology_name_gun_mech_17,1897,1,27,"turret_b_reload(2;10), turret_b_rotation(2;5), turret_b_accuracy(2;5)",,,$technology_desc_gun_mech_17,,,
gun_mech_18,gun_mech,,$technology_name_gun_mech_18,1909,1,27,"turret_b_reload(2;5), turret_b_rotation(2;5), turret_b_accuracy(2;5)",,,$technology_desc_gun_mech_18,,,
gun_mech_19,gun_mech,,$technology_name_gun_mech_19,1911,1,27,main_barrels(3;bb;bc;ca),,,$technology_desc_gun_mech_19,"Enables large triple turrets (9 inch or higher) for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_20,gun_mech,,$technology_name_gun_mech_20,1919,1,27,"turret_b_reload(3;10), turret_b_rotation(3;5), turret_b_accuracy(3;10)",,,$technology_desc_gun_mech_20,,,
gun_mech_21,gun_mech,,$technology_name_gun_mech_21,1924,1,27,"turret_b_reload(3;7.5), turret_b_rotation(3;5), turret_b_accuracy(3;10)",,,$technology_desc_gun_mech_21,,,
gun_mech_22,gun_mech,,$technology_name_gun_mech_22,1919,1,27,main_barrels(4;bb;bc;ca),,,$technology_desc_gun_mech_22,"Enables large quadruple guns (9 inch or higher) for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_23,gun_mech,,$technology_name_gun_mech_23,1930,1,27,"turret_b_reload(4;10), turret_b_rotation(4;5), turret_b_accuracy(4;10)",,,$technology_desc_gun_mech_23,,,
gun_mech_24,gun_mech,,$technology_name_gun_mech_24,1934,1,27,"turret_b_reload(4;7.5), turret_b_rotation(4;5), turret_b_accuracy(4;15)",,,$technology_desc_gun_mech_23,,,
gun_mech_25,gun_mech,,$technology_name_gun_mech_25,1893,1,27,"start, sec_barrels(1;cl)",,,$technology_desc_gun_mech_25,Enables double turrets for Light Cruisers.,,
gun_mech_26,gun_mech,,$technology_name_gun_mech_26,1894,1,27,sec_barrels(2;bb;bc;ca),,,$technology_desc_gun_mech_26,"Enables secondary double turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_27,gun_mech,,$technology_name_gun_mech_27,1914,1,27,sec_barrels(3;bb;bc;ca),,,$technology_desc_gun_mech_27,"Enables secondary triple turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_28,gun_mech,,$technology_name_gun_mech_28,1925,1,27,sec_barrels(4;bb;bc;ca),,,$technology_desc_gun_mech_28,"Enables secondary quadruple turrets for Battleships, Battlecruisers, Heavy Cruisers",,
gun_mech_29,gun_mech,,$technology_name_gun_mech_29,1916,1,27,"main_barrels(2;cl), sec_barrels(2;cl)",,,$technology_desc_gun_mech_29,Enables double turrets for Light Cruisers.,,
gun_mech_30,gun_mech,,$technology_name_gun_mech_30,1919,1,27,"main_barrels(2;dd), sec_barrels(2;dd;tb)",,,$technology_desc_gun_mech_30,Enables double turrets for Destroyers.,,
gun_mech_31,gun_mech,,$technology_name_gun_mech_31,1925,1,27,"main_barrels(3;cl), sec_barrels(3;cl)",,,$technology_desc_gun_mech_31,Enables triple turrets for Light Cruisers.,,
gun_mech_32,gun_mech,,$technology_name_gun_mech_32,1927,1,27,"main_barrels(3;dd), main_barrels(2;tb), sec_barrels(3;dd)",,,$technology_desc_gun_mech_32,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_33,gun_mech,,$technology_name_gun_mech_54,1935,1,27,"main_barrels(4;cl), sec_barrels(4;cl)",,,$technology_desc_gun_mech_54,Enables triple turrets for Light Cruisers.,,
gun_mech_34,gun_mech,,$technology_name_gun_mech_33,1895,1,27,tech_gun_length_limit(5),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_35,gun_mech,,$technology_name_gun_mech_34,1899,1,27,tech_gun_length_limit(7.5),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_36,gun_mech,,$technology_name_gun_mech_35,1904,1,27,tech_gun_length_limit(10),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_37,gun_mech,,$technology_name_gun_mech_36,1909,1,27,tech_gun_length_limit(12.5),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_38,gun_mech,,$technology_name_gun_mech_37,1918,1,27,tech_gun_length_limit(15),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_39,gun_mech,,$technology_name_gun_mech_38,1926,1,27,tech_gun_length_limit(17.5),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_40,gun_mech,,$technology_name_gun_mech_39,1934,1,27,tech_gun_length_limit(20),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_41,gun_mech,,$technology_name_gun_mech_40,1942,1,27,tech_gun_length_limit(22),,,$technology_desc_gun_mech_33,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_42,gun_mech,,$technology_name_gun_mech_41,1894,1,27,tech_gun_length_limit_small(4),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_43,gun_mech,,$technology_name_gun_mech_42,1899,1,27,tech_gun_length_limit_small(6),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_44,gun_mech,,$technology_name_gun_mech_43,1905,1,27,tech_gun_length_limit_small(8),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_45,gun_mech,,$technology_name_gun_mech_44,1911,1,27,tech_gun_length_limit_small(9),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_46,gun_mech,,$technology_name_gun_mech_45,1916,1,27,tech_gun_length_limit_small(10),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_47,gun_mech,,$technology_name_gun_mech_46,1924,1,27,tech_gun_length_limit_small(12),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_48,gun_mech,,$technology_name_gun_mech_47,1932,1,27,tech_gun_length_limit_small(14),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_49,gun_mech,,$technology_name_gun_mech_48,1940,1,27,tech_gun_length_limit_small(16),,,$technology_desc_gun_mech_41,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_50,gun_mech,,$technology_name_gun_mech_49,1895,1,27,tech_gun_length_limit_casemates(4),,,$technology_desc_gun_mech_49,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_51,gun_mech,,$technology_name_gun_mech_50,1902,1,27,tech_gun_length_limit_casemates(6),,,$technology_desc_gun_mech_49,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
gun_mech_52,gun_mech,,$technology_name_gun_mech_51,1906,1,27,tech_gun_length_limit_casemates(8),,,$technology_desc_gun_mech_49,"Enables secondary single turrets for Battleships, Battlecruisers, Heavy Cruisers.",,
