#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_12,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_13,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_14,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_15,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
gun_17_x2_alt_germany,,432,gun_17_x2_alt,germany,,vdt_gun_280_x2,1.3889,1.4203,0.95,,vdt_gun_280_x2,1.4062,1.438,0.95,,spee_gun_280_x2_a,1.5354,1.5701,0.95,,richelieu_gun_380_x2,1.1578,1.184,0.95,,richelieu_gun_380_x2,1.1724,1.1989,0.95,,,,,,,,,,,
gun_17_x3_alt_germany,,432,gun_17_x3_alt,germany,,vdt_gun_280_x3,1.3889,1.4203,0.775,,vdt_gun_280_x3,1.4062,1.438,0.775,,spee_gun_280_x3_a,1.5354,1.5701,0.775,,richelieu_gun_380_x3,1.1578,1.184,0.775,,richelieu_gun_380_x3,1.1724,1.1989,0.775,,,,,,,,,,,
gun_18_x2_alt_germany,,457,gun_18_x2_alt,germany,,ny_gun_210_x2,2.207,2.2541,0.985,,ny_gun_210_x2,2.2346,2.2823,0.985,,arizona_gun_356_x2,1.4999,1.5319,0.985,,arizona_gun_356_x2,1.5185,1.5509,0.985,,iowa_gun_406_x2,0.9233,0.943,0.985,,,,,,,,,,,
gun_18_x3_alt_germany,,457,gun_18_x3_alt,germany,,ny_gun_210_x3,2.207,2.2541,0.81,,ny_gun_210_x3,2.2346,2.2823,0.81,,arizona_gun_356_x3,1.4999,1.5319,0.81,,arizona_gun_356_x3,1.5185,1.5509,0.81,,iowa_gun_406_x3,0.9233,0.943,0.81,,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_britain,,51,gun_2_x1,britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_britain,,51,gun_2_x2,britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x3_britain,,51,gun_2_x3,britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x4_britain,,51,gun_2_x4,britain,,,,,,,richelieu_gun_120_x4,0.596,0.722,,,richelieu_gun_120_x4,0.596,0.722,,,richelieu_gun_120_x4,0.596,0.722,,,richelieu_gun_120_x4,0.596,0.722,,,,,,,,,,,,
gun_3_x1_britain_dd,,76,gun_3_x1,britain,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_britain_dd,,76,gun_3_x2,britain,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x3_britain_dd,,76,gun_3_x3,britain,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x4_britain_dd,,76,gun_3_x4,britain,"dd, tb",,,,,,richelieu_gun_120_x4,0.732,0.858,,,richelieu_gun_120_x4,0.732,0.858,,,richelieu_gun_120_x4,0.732,0.858,,,richelieu_gun_120_x4,0.732,0.858,,,,,,,,,,,,
gun_4_x1_britain_dd,,102,gun_4_x1,britain,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x1,0.646,0.7805,,,akizuki_gun_b_127_x1,0.646,0.7805,,,,,,,,,,,,
gun_4_x2_britain_dd,,102,gun_4_x2,britain,"dd, tb",,,,,,dreadnought_gun_178_x2,0.868,0.994,,,dreadnought_gun_178_x2,0.868,0.994,,,dido_gun_cal133_x2,0.868,0.994,,,dido_gun_cal133_x2,0.868,0.994,,,,,,,,,,,,
gun_4_x3_britain_dd,,102,gun_4_x3,britain,"dd, tb",,,,,,dreadnought_gun_178_x3,0.868,0.994,,,dreadnought_gun_178_x3,0.868,0.994,,,dido_gun_cal133_x3,0.868,0.994,,,dido_gun_cal133_x3,0.868,0.994,,,,,,,,,,,,
gun_4_x4_britain_dd,,102,gun_4_x4,britain,"dd, tb",,,,,,dreadnought_gun_178_x4,0.868,0.994,,,dreadnought_gun_178_x4,0.868,0.994,,,dido_gun_cal133_x4,0.868,0.994,,,dido_gun_cal133_x4,0.868,0.994,,,,,,,,,,,,
gun_5_x1_britain_dd,,127,gun_5_x1,britain,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x1,0.8005,0.935,,,akizuki_gun_b_127_x1,0.8005,0.935,,,,,,,,,,,,
gun_5_x2_britain_dd,,127,gun_5_x2,britain,"dd, tb",,,,,,dreadnought_gun_178_x2,1.004,1.13,,,dreadnought_gun_178_x2,1.004,1.13,,,dido_gun_cal133_x2,1.004,1.13,,,dido_gun_cal133_x2,1.004,1.13,,,,,,,,,,,,
gun_5_x3_britain_dd,,127,gun_5_x3,britain,"dd, tb",,,,,,dreadnought_gun_178_x3,1.004,1.13,,,dreadnought_gun_178_x3,1.004,1.13,,,dido_gun_cal133_x3,1.004,1.13,,,dido_gun_cal133_x3,1.004,1.13,,,,,,,,,,,,
gun_5_x4_britain_dd,,127,gun_5_x4,britain,"dd, tb",,,,,,dreadnought_gun_178_x4,1.004,1.13,,,dreadnought_gun_178_x4,1.004,1.13,,,dido_gun_cal133_x4,1.004,1.13,,,dido_gun_cal133_x4,1.004,1.13,,,,,,,,,,,,
gun_3_x1_britain_cl,,76,gun_3_x1,britain,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_britain_cl,,76,gun_3_x2,britain,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x3_britain_cl,,76,gun_3_x3,britain,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x4_britain_cl,,76,gun_3_x4,britain,cl,,,,,,richelieu_gun_120_x4,0.732,0.858,,,richelieu_gun_120_x4,0.732,0.858,,,richelieu_gun_120_x4,0.732,0.858,,,richelieu_gun_120_x4,0.732,0.858,,,,,,,,,,,,
gun_4_x1_britain_cl,,102,gun_4_x1,britain,cl,,,,,,,,,,,,,,,,hood_gun_140_x1,0.868,0.994,,,hood_gun_140_x1,0.868,0.994,,,,,,,,,,,,
gun_4_x2_britain_cl,,102,gun_4_x2,britain,cl,,,,,,dreadnought_gun_178_x2,0.868,0.994,,,dreadnought_gun_178_x2,0.868,0.994,,,dido_gun_cal133_x2,0.868,0.994,,,dido_gun_cal133_x2,0.868,0.994,,,,,,,,,,,,
gun_4_x3_britain_cl,,102,gun_4_x3,britain,cl,,,,,,dreadnought_gun_178_x3,0.868,0.994,,,dreadnought_gun_178_x3,0.868,0.994,,,dido_gun_cal133_x3,0.868,0.994,,,dido_gun_cal133_x3,0.868,0.994,,,,,,,,,,,,
gun_4_x4_britain_cl,,102,gun_4_x4,britain,cl,,,,,,dreadnought_gun_178_x4,0.868,0.994,,,dreadnought_gun_178_x4,0.868,0.994,,,dido_gun_cal133_x4,0.868,0.994,,,dido_gun_cal133_x4,0.868,0.994,,,,,,,,,,,,
gun_5_x1_britain_cl,,127,gun_5_x1,britain,cl,,,,,,,,,,,,,,,,hood_gun_140_x1,1.004,1.13,,,hood_gun_140_x1,1.004,1.13,,,,,,,,,,,,
gun_5_x2_britain_cl,,127,gun_5_x2,britain,cl,,,,,,dreadnought_gun_178_x2,1.004,1.13,,,dreadnought_gun_178_x2,1.004,1.13,,,dido_gun_cal133_x2,1.004,1.13,,,dido_gun_cal133_x2,1.004,1.13,,,,,,,,,,,,
gun_5_x3_britain_cl,,127,gun_5_x3,britain,cl,,,,,,dreadnought_gun_178_x3,1.004,1.13,,,dreadnought_gun_178_x3,1.004,1.13,,,dido_gun_cal133_x3,1.004,1.13,,,dido_gun_cal133_x3,1.004,1.13,,,,,,,,,,,,
gun_5_x4_britain_cl,,127,gun_5_x4,britain,cl,,,,,,dreadnought_gun_178_x4,1.004,1.13,,,dreadnought_gun_178_x4,1.004,1.13,,,dido_gun_cal133_x4,1.004,1.13,,,dido_gun_cal133_x4,1.004,1.13,,,,,,,,,,,,
gun_6_x1_britain_cl,,152,gun_6_x1,britain,cl,,,,,,,,,,,,,,,,hood_gun_140_x1,1.14,1.266,,,hood_gun_140_x1,1.14,1.266,,,,,,,,,,,,
gun_6_x2_britain_cl,,152,gun_6_x2,britain,cl,,,,,,dreadnought_gun_178_x2,1.14,1.266,,,dreadnought_gun_178_x2,1.14,1.266,,,dido_gun_cal133_x2,1.14,1.266,,,british_adv_cruiser_152_gun_x2,0.71,0.809,,,,,,,,,,,,
gun_6_x3_britain_cl,,152,gun_6_x3,britain,cl,,,,,,dreadnought_gun_178_x3,1.14,1.266,,,dreadnought_gun_178_x3,1.14,1.266,,,dido_gun_cal133_x3,1.14,1.266,,,british_adv_cruiser_152_gun_x3,0.71,0.809,,,,,,,,,,,,
gun_6_x4_britain_cl,,152,gun_6_x4,britain,cl,,,,,,dreadnought_gun_178_x4,1.14,1.266,,,dreadnought_gun_178_x4,1.14,1.266,,,dido_gun_cal133_x4,1.14,1.266,,,british_adv_cruiser_152_gun_x4,0.71,0.809,,,,,,,,,,,,
gun_3_x1_britain_ca,,76,gun_3_x1,britain,"ca, bb, bc",,,,,,pen_gun_127_x1,0.815,1.04,,,hood_gun_140_x1,0.732,0.858,,,hood_gun_140_x1,0.732,0.858,,,hood_gun_140_x1,0.732,0.858,,,,,,,,,,,,
gun_3_x2_britain_ca,,76,gun_3_x2,britain,"ca, bb, bc",pen_gun_127_x2,0.815,1.04,1.08,,pen_gun_127_x2,0.815,1.04,1.08,,hood_gun_140_x2,0.732,0.858,1.08,,hood_gun_140_x2,0.732,0.858,1.08,,dido_gun_cal133_x2,0.868,0.994,1.08,,,,,,,,,,,
gun_3_x3_britain_ca,,76,gun_3_x3,britain,"ca, bb, bc",pen_gun_127_x3,0.815,1.04,0.83,,pen_gun_127_x3,0.815,1.04,0.83,,hood_gun_140_x3,0.732,0.858,0.83,,hood_gun_140_x3,0.732,0.858,0.83,,dido_gun_cal133_x3,0.868,0.994,0.83,,,,,,,,,,,
gun_3_x4_britain_ca,,76,gun_3_x4,britain,"ca, bb, bc",,,,,,,,,,,,,,,,dido_gun_cal133_x4,0.868,0.994,,,dido_gun_cal133_x4,0.868,0.994,,,,,,,,,,,,
gun_4_x1_britain_ca,,102,gun_4_x1,britain,"ca, bb, bc",,,,,,pen_gun_127_x1,1.06,1.285,,,hood_gun_140_x1,0.868,0.994,,,hood_gun_140_x1,0.868,0.994,,,hood_gun_140_x1,0.868,0.994,,,,,,,,,,,,
gun_4_x2_britain_ca,,102,gun_4_x2,britain,"ca, bb, bc",pen_gun_127_x2,1.06,1.285,1.28,,pen_gun_127_x2,1.06,1.285,1.28,,hood_gun_140_x2,0.868,0.994,1.28,,hood_gun_140_x2,0.868,0.994,1.28,,dido_gun_cal133_x2,1.004,1.13,1.28,,,,,,,,,,,
gun_4_x3_britain_ca,,102,gun_4_x3,britain,"ca, bb, bc",pen_gun_127_x3,1.06,1.285,1,,pen_gun_127_x3,1.06,1.285,1,,hood_gun_140_x3,0.868,0.994,1,,hood_gun_140_x3,0.868,0.994,1,,dido_gun_cal133_x3,1.004,1.13,1,,,,,,,,,,,
gun_4_x4_britain_ca,,102,gun_4_x4,britain,"ca, bb, bc",,,,,,,,,,,,,,,,dido_gun_cal133_x4,1.004,1.13,,,dido_gun_cal133_x4,1.004,1.13,,,,,,,,,,,,
gun_5_x1_britain_ca,,127,gun_5_x1,britain,"ca, bb, bc",tsesarevich_gun_152_x1,0.8005,0.935,1.25,,,,,1.25,,,,,1.25,,,,,1.25,,,,,1.25,,,,,,,,,,,
gun_5_x2_britain_ca,,127,gun_5_x2,britain,"ca, bb, bc",tsesarevich_gun_152_x2,0.8005,0.935,0.95,,dreadnought_gun_178_x2,1.004,1.13,0.95,,kgeorge_gun_133_x2,0.602,0.71,0.95,,dido_gun_cal133_x2,1.004,1.13,0.95,,dido_gun_cal133_x2,1.14,1.266,0.95,,,,,,,,,,,
gun_5_x3_britain_ca,,127,gun_5_x3,britain,"ca, bb, bc",tsesarevich_gun_152_x3,0.8005,0.935,0.75,,dreadnought_gun_178_x3,1.004,1.13,0.75,,kgeorge_gun_133_x3,0.602,0.71,0.75,,dido_gun_cal133_x3,1.004,1.13,0.75,,dido_gun_cal133_x3,1.14,1.266,0.75,,,,,,,,,,,
gun_5_x4_britain_ca,,127,gun_5_x4,britain,"ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.004,1.13,,,,,,,,dido_gun_cal133_x4,1.004,1.13,,,dido_gun_cal133_x4,1.14,1.266,,,,,,,,,,,,
gun_6_x1_britain_ca,,152,gun_6_x1,britain,"ca, bb, bc",tsesarevich_gun_152_x1,0.955,1.0895,1.185,,dreadnought_gun_178_x1,1.14,1.266,1.185,,nelson_gun_152_x1,0.918,1.0262,1.185,,nelson_gun_152_x1,0.918,1.0262,1.185,,british_adv_cruiser_152_gun_x1,0.71,0.809,1.185,,,,,,,,,,,
gun_6_x2_britain_ca,,152,gun_6_x2,britain,"ca, bb, bc",tsesarevich_gun_152_x2,0.955,1.0895,0.86,,dreadnought_gun_178_x2,1.14,1.266,0.86,,nelson_gun_152_x2,0.918,1.0262,0.86,,nelson_gun_152_x2,0.918,1.0262,0.86,,british_adv_cruiser_152_gun_x2,0.71,0.809,0.86,,,,,,,,,,,
gun_6_x3_britain_ca,,152,gun_6_x3,britain,"ca, bb, bc",tsesarevich_gun_152_x3,0.955,1.0895,0.66,,dreadnought_gun_178_x3,1.14,1.266,0.66,,nelson_gun_152_x3,0.918,1.0262,0.66,,nelson_gun_152_x3,0.918,1.0262,0.66,,british_adv_cruiser_152_gun_x3,0.71,0.809,0.66,,,,,,,,,,,
gun_6_x4_britain_ca,,152,gun_6_x4,britain,"ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.14,1.266,,,nelson_gun_152_x4,0.918,1.0262,,,nelson_gun_152_x4,0.918,1.0262,,,british_adv_cruiser_152_gun_x4,0.71,0.809,,,,,,,,,,,,
"gun_7_x1_britain_cl,ca",,178,gun_7_x1,britain,"cl, ca, bb, bc",friedrich_gun_228_x1,0.7312,0.8094,1.21,,dreadnought_gun_178_x1,1.276,1.402,1.21,,nelson_gun_152_x1,1.0362,1.1444,1.21,,nelson_gun_152_x1,1.0362,1.1444,1.21,,british_adv_cruiser_152_gun_x1,0.819,0.918,1.21,,,,,,,,,,,
"gun_7_x2_britain_cl,ca",,178,gun_7_x2,britain,"cl, ca, bb, bc",friedrich_gun_228_x2,0.7312,0.8094,0.9,,dreadnought_gun_178_x2,1.276,1.402,0.9,,nelson_gun_152_x2,1.0362,1.1444,0.9,,nelson_gun_152_x2,1.0362,1.1444,0.9,,british_adv_cruiser_152_gun_x2,0.819,0.918,0.9,,,,,,,,,,,
"gun_7_x3_britain_cl,ca",,178,gun_7_x3,britain,"cl, ca, bb, bc",friedrich_gun_228_x3,0.7312,0.8094,0.705,,dreadnought_gun_178_x3,1.276,1.402,0.705,,nelson_gun_152_x3,1.0362,1.1444,0.705,,nelson_gun_152_x3,1.0362,1.1444,0.705,,british_adv_cruiser_152_gun_x3,0.819,0.918,0.705,,,,,,,,,,,
"gun_7_x4_britain_cl,ca",,178,gun_7_x4,britain,"cl, ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.276,1.402,,,nelson_gun_152_x4,1.0362,1.1444,,,nelson_gun_152_x4,1.0362,1.1444,,,british_adv_cruiser_152_gun_x4,0.819,0.918,,,,,,,,,,,,
gun_8_x1_britain_ca,,203,gun_8_x1,britain,"ca, bb, bc",friedrich_gun_228_x1,0.8194,0.8976,1.17,,agamemnon_gun_b_228_x1,1.412,1.538,1.17,,nelson_gun_152_x1,1.1544,1.2626,1.17,,nelson_gun_152_x1,1.1544,1.2626,1.17,,british_adv_cruiser_152_gun_x1,0.928,1.027,1.17,,,,,,,,,,,
gun_8_x2_britain_ca,,203,gun_8_x2,britain,"ca, bb, bc",friedrich_gun_228_x2,0.8194,0.8976,0.88,,agamemnon_gun_b_228_x2,1.412,1.538,0.88,,nelson_gun_152_x2,1.1544,1.2626,0.88,,nelson_gun_152_x2,1.1544,1.2626,0.88,,british_adv_cruiser_152_gun_x2,0.928,1.027,0.88,,,,,,,,,,,
gun_8_x3_britain_ca,,203,gun_8_x3,britain,"ca, bb, bc",friedrich_gun_228_x3,0.8194,0.8976,0.69,,agamemnon_gun_b_228_x3,1.412,1.538,0.69,,nelson_gun_152_x3,1.1544,1.2626,0.69,,nelson_gun_152_x3,1.1544,1.2626,0.69,,british_adv_cruiser_152_gun_x3,0.928,1.027,0.69,,,,,,,,,,,
gun_8_x4_britain_ca,,203,gun_8_x4,britain,"ca, bb, bc",,,,,,agamemnon_gun_b_228_x4,1.412,1.538,,,nelson_gun_152_x4,1.1544,1.2626,,,nelson_gun_152_x4,1.1544,1.2626,,,british_adv_cruiser_152_gun_x4,0.928,1.027,,,,,,,,,,,,
"gun_9_x1_britain_ca,bb,bc",,229,gun_9_x1,britain,"ca, bb, bc",friedrich_gun_228_x1,0.9076,0.9858,1.1,,agamemnon_gun_b_228_x1,1.548,1.674,1.1,,nelson_gun_152_x1,1.2726,1.3808,1.1,,nelson_gun_152_x1,1.2726,1.3808,1.1,,nelson_gun_406_x1,0.6226,0.6858,1.1,,,,,,,,,,,
"gun_9_x2_britain_ca,bb,bc",,229,gun_9_x2,britain,"ca, bb, bc",friedrich_gun_228_x2,0.9076,0.9858,0.82,,agamemnon_gun_b_228_x2,1.548,1.674,0.82,,nelson_gun_152_x2,1.2726,1.3808,0.82,,nelson_gun_152_x2,1.2726,1.3808,0.82,,nelson_gun_406_x2,0.6226,0.6858,0.82,,,,,,,,,,,
"gun_9_x3_britain_ca,bb,bc",,229,gun_9_x3,britain,"ca, bb, bc",friedrich_gun_228_x3,0.9076,0.9858,0.64,,agamemnon_gun_b_228_x3,1.548,1.674,0.64,,nelson_gun_152_x3,1.2726,1.3808,0.64,,nelson_gun_152_x3,1.2726,1.3808,0.64,,nelson_gun_406_x3,0.6226,0.6858,0.64,,,,,,,,,,,
"gun_9_x4_britain_ca,bb,bc",,229,gun_9_x4,britain,"ca, bb, bc",,,,,,agamemnon_gun_b_228_x4,1.548,1.674,,,nelson_gun_152_x4,1.2726,1.3808,,,nelson_gun_152_x4,1.2726,1.3808,,,nelson_gun_406_x4,0.6226,0.6858,,,,,,,,,,,,
"gun_10_x1_britain_ca,bb,bc",,254,gun_10_x1,britain,"ca, bb, bc",friedrich_gun_228_x1,0.9958,1.074,1.2,,dreadnought_gun_305_x1,0.954,1.035,1.2,,hood_gun_380_x1,0.6908,0.754,1.2,,nelson_gun_406_x1,0.6908,0.754,1.2,,nelson_gun_406_x1,0.6908,0.754,1.2,,,,,,,,,,,
"gun_10_x2_britain_ca,bb,bc",,254,gun_10_x2,britain,"ca, bb, bc",friedrich_gun_228_x2,0.9958,1.074,0.9,,dreadnought_gun_305_x2,0.954,1.035,0.9,,hood_gun_380_x2,0.6908,0.754,0.9,,nelson_gun_406_x2,0.6908,0.754,0.9,,nelson_gun_406_x2,0.6908,0.754,0.9,,,,,,,,,,,
"gun_10_x3_britain_ca,bb,bc",,254,gun_10_x3,britain,"ca, bb, bc",friedrich_gun_228_x3,0.9958,1.074,0.68,,dreadnought_gun_305_x3,0.954,1.035,0.68,,hood_gun_380_x3,0.6908,0.754,0.68,,nelson_gun_406_x3,0.6908,0.754,0.68,,nelson_gun_406_x3,0.6908,0.754,0.68,,,,,,,,,,,
"gun_10_x4_britain_ca,bb,bc",,254,gun_10_x4,britain,"ca, bb, bc",,,,,,dreadnought_gun_305_x4,0.954,1.035,,,hood_gun_380_x4,0.6908,0.754,,,nelson_gun_406_x4,0.6908,0.754,,,nelson_gun_406_x4,0.6908,0.754,,,,,,,,,,,,
"gun_11_x1_britain_ca,bb,bc",,279,gun_11_x1,britain,"ca, bb, bc",irresistible_gun_305_x1,1.045,1.126,1.07,,dreadnought_gun_305_x1,1.045,1.126,1.07,,hood_gun_380_x1,0.759,0.8222,1.07,,nelson_gun_406_x1,0.759,0.8222,1.07,,kgeorge_gun_380_x1_b,0.7375,0.79,1.07,,,,,,,,,,,
"gun_11_x2_britain_ca,bb,bc",,279,gun_11_x2,britain,"ca, bb, bc",irresistible_gun_305_x2,1.045,1.126,0.82,,dreadnought_gun_305_x2,1.045,1.126,0.82,,hood_gun_380_x2,0.759,0.8222,0.82,,nelson_gun_406_x2,0.759,0.8222,0.82,,kgeorge_gun_380_x2_b,0.7375,0.79,0.82,,,,,,,,,,,
"gun_11_x3_britain_ca,bb,bc",,279,gun_11_x3,britain,"ca, bb, bc",irresistible_gun_305_x3,1.045,1.126,0.66,,dreadnought_gun_305_x3,1.045,1.126,0.66,,hood_gun_380_x3,0.759,0.8222,0.66,,nelson_gun_406_x3,0.759,0.8222,0.66,,kgeorge_gun_380_x3_c,0.7375,0.79,0.66,,,,,,,,,,,
"gun_11_x4_britain_ca,bb,bc",,279,gun_11_x4,britain,"ca, bb, bc",irresistible_gun_305_x4,1.045,1.126,0.61,,dreadnought_gun_305_x4,1.045,1.126,0.61,,hood_gun_380_x4,0.759,0.8222,0.61,,nelson_gun_406_x4,0.759,0.8222,0.61,,kgeorge_gun_380_x4_c,0.7375,0.79,0.61,,,,,,,,,,,
"gun_12_x1_britain_bb,bc",,305,gun_12_x1,britain,"bb, bc",irresistible_gun_305_x1,1.136,1.217,1.07,,dreadnought_gun_305_x1,1.136,1.217,1.07,,hood_gun_380_x1,0.8272,0.8904,1.07,,nelson_gun_406_x1,0.8272,0.8904,1.07,,kgeorge_gun_380_x1_b,0.8,0.8525,1.07,,,,,,,,,,,
"gun_12_x2_britain_bb,bc",,305,gun_12_x2,britain,"bb, bc",irresistible_gun_305_x2,1.136,1.217,0.82,,dreadnought_gun_305_x2,1.136,1.217,0.82,,hood_gun_380_x2,0.8272,0.8904,0.82,,nelson_gun_406_x2,0.8272,0.8904,0.82,,kgeorge_gun_380_x2_b,0.8,0.8525,0.82,,,,,,,,,,,
"gun_12_x3_britain_bb,bc",,305,gun_12_x3,britain,"bb, bc",irresistible_gun_305_x3,1.136,1.217,0.66,,dreadnought_gun_305_x3,1.136,1.217,0.66,,hood_gun_380_x3,0.8272,0.8904,0.66,,nelson_gun_406_x3,0.8272,0.8904,0.66,,kgeorge_gun_380_x3_c,0.8,0.8525,0.66,,,,,,,,,,,
"gun_12_x4_britain_bb,bc",,305,gun_12_x4,britain,"bb, bc",irresistible_gun_305_x4,1.136,1.217,0.61,,dreadnought_gun_305_x4,1.136,1.217,0.61,,hood_gun_380_x4,0.8272,0.8904,0.61,,nelson_gun_406_x4,0.8272,0.8904,0.61,,kgeorge_gun_380_x4_c,0.8,0.8525,0.61,,,,,,,,,,,
"gun_13_x1_britain_bb,bc",,330,gun_13_x1,britain,"bb, bc",irresistible_gun_305_x1,1.227,1.308,1.13,,agamemnon_gun_305_x1,1.227,1.308,1.13,,hood_gun_380_x1,0.8954,0.9586,1.13,,nelson_gun_406_x1,0.8954,0.9586,1.13,,kgeorge_gun_380_x1_b,0.8625,0.915,1.13,,,,,,,,,,,
"gun_13_x2_britain_bb,bc",,330,gun_13_x2,britain,"bb, bc",irresistible_gun_305_x2,1.227,1.308,0.88,,agamemnon_gun_305_x2,1.227,1.308,0.88,,hood_gun_380_x2,0.8954,0.9586,0.88,,nelson_gun_406_x2,0.8954,0.9586,0.88,,kgeorge_gun_380_x2_b,0.8625,0.915,0.88,,,,,,,,,,,
"gun_13_x3_britain_bb,bc",,330,gun_13_x3,britain,"bb, bc",irresistible_gun_305_x3,1.227,1.308,0.705,,agamemnon_gun_305_x3,1.227,1.308,0.705,,hood_gun_380_x3,0.8954,0.9586,0.705,,nelson_gun_406_x3,0.8954,0.9586,0.705,,kgeorge_gun_380_x3_c,0.8625,0.915,0.705,,,,,,,,,,,
"gun_13_x4_britain_bb,bc",,330,gun_13_x4,britain,"bb, bc",irresistible_gun_305_x4,1.227,1.308,0.65,,agamemnon_gun_305_x4,1.227,1.308,0.65,,hood_gun_380_x4,0.8954,0.9586,0.65,,nelson_gun_406_x4,0.8954,0.9586,0.65,,kgeorge_gun_380_x4_c,0.8625,0.915,0.65,,,,,,,,,,,
"gun_14_x1_britain_bb,bc",,356,gun_14_x1,britain,"bb, bc",irresistible_gun_305_x1,1.318,1.399,1.13,,agamemnon_gun_305_x1,1.318,1.399,1.13,,hood_gun_380_x1,0.9636,1.0268,1.13,,nelson_gun_406_x1,0.9636,1.0268,1.13,,kgeorge_gun_380_x1_b,0.925,0.9775,1.13,,,,,,,,,,,
"gun_14_x2_britain_bb,bc",,356,gun_14_x2,britain,"bb, bc",irresistible_gun_305_x2,1.318,1.399,0.88,,agamemnon_gun_305_x2,1.318,1.399,0.88,,hood_gun_380_x2,0.9636,1.0268,0.88,,nelson_gun_406_x2,0.9636,1.0268,0.88,,kgeorge_gun_380_x2_b,0.925,0.9775,0.88,,,,,,,,,,,
"gun_14_x3_britain_bb,bc",,356,gun_14_x3,britain,"bb, bc",irresistible_gun_305_x3,1.318,1.399,0.705,,agamemnon_gun_305_x3,1.318,1.399,0.705,,hood_gun_380_x3,0.9636,1.0268,0.705,,nelson_gun_406_x3,0.9636,1.0268,0.705,,kgeorge_gun_380_x3_c,0.925,0.9775,0.705,,,,,,,,,,,
"gun_14_x4_britain_bb,bc",,356,gun_14_x4,britain,"bb, bc",irresistible_gun_305_x4,1.318,1.399,0.66,,agamemnon_gun_305_x4,1.318,1.399,0.66,,hood_gun_380_x4,0.9636,1.0268,0.66,,nelson_gun_406_x4,0.9636,1.0268,0.66,,kgeorge_gun_380_x4_c,0.925,0.9775,0.66,,,,,,,,,,,
"gun_15_x1_britain_bb,bc",,381,gun_15_x1,britain,"bb, bc",irresistible_gun_305_x1,1.409,1.49,1.14,,agamemnon_gun_305_x1,1.409,1.49,1.14,,hood_gun_380_x1,1.0318,1.095,1.14,,nelson_gun_406_x1,1.0318,1.095,1.14,,kgeorge_gun_380_x1_b,0.9875,1.04,1.14,,,,,,,,,,,
"gun_15_x2_britain_bb,bc",,381,gun_15_x2,britain,"bb, bc",irresistible_gun_305_x2,1.409,1.49,0.9,,agamemnon_gun_305_x2,1.409,1.49,0.9,,hood_gun_380_x2,1.0318,1.095,0.9,,nelson_gun_406_x2,1.0318,1.095,0.9,,kgeorge_gun_380_x2_b,0.9875,1.04,0.9,,,,,,,,,,,
"gun_15_x3_britain_bb,bc",,381,gun_15_x3,britain,"bb, bc",irresistible_gun_305_x3,1.409,1.49,0.72,,agamemnon_gun_305_x3,1.409,1.49,0.72,,hood_gun_380_x3,1.0318,1.095,0.72,,nelson_gun_406_x3,1.0318,1.095,0.72,,kgeorge_gun_380_x3_c,0.9875,1.04,0.72,,,,,,,,,,,
"gun_15_x4_britain_bb,bc",,381,gun_15_x4,britain,"bb, bc",irresistible_gun_305_x4,1.409,1.49,0.675,,agamemnon_gun_305_x4,1.409,1.49,0.675,,hood_gun_380_x4,1.0318,1.095,0.675,,nelson_gun_406_x4,1.0318,1.095,0.675,,kgeorge_gun_380_x4_c,0.9875,1.04,0.675,,,,,,,,,,,
